 -0.14167831, -0.14167233, -0.14166996, -0.14167025, -0.14167201, -0.14167483, -0.14167681, -0.14167430, -0.14166793, -0.14165885, -0.14164728, -0.14163433, -0.14161949, -0.14160426, -0.14158800, -0.14157057, -0.14155246, -0.14153410, -0.14151590, -0.14149856, -0.14148166, -0.14146561, -0.14145016, -0.14143462, -0.14141925, -0.14140410, -0.14138857, -0.14137390, -0.14135969, -0.14134587, -0.14133292, -0.14132017, -0.14130721, -0.14129434, -0.14128138, -0.14126906, -0.14125721, -0.14124502, -0.14123331, -0.14122198, -0.14121164, -0.14120210, -0.14119292, -0.14118327, -0.14117400, -0.14116452, -0.14115469, -0.14114589, -0.14113761, -0.14112834
  0.39917813,  0.41938356,  0.40660143,  0.36471626,  0.30264393,  0.22449684,  0.14138196,  0.07269913,  0.02038865, -0.02240788, -0.05545363, -0.08247911, -0.10212844, -0.11570435, -0.12162577, -0.12199765, -0.11958140, -0.11406476, -0.10958590, -0.10550555, -0.10213054, -0.09746022, -0.09211155, -0.08494100, -0.07621740, -0.06932046, -0.06392319, -0.06189014, -0.06058145, -0.05944824, -0.06072473, -0.06191131, -0.06145036, -0.05778084, -0.05104864, -0.04417384, -0.03754330, -0.02932126, -0.02267495, -0.01526434, -0.01123943, -0.01002159, -0.01100818, -0.01161892, -0.01248506, -0.01085307, -0.00743875, -0.00391001, -0.00092363,  0.00488224
 -0.19816919, -0.08360777,  0.02519772,  0.11796964,  0.18846520,  0.22785346,  0.23866226,  0.24063794,  0.23805530,  0.22970871,  0.21841575,  0.20148099,  0.18354061,  0.16049757,  0.13843686,  0.12070883,  0.10668915,  0.09598403,  0.08618642,  0.07386792,  0.06003560,  0.04347638,  0.02598857,  0.01175069,  0.00085478, -0.00718258, -0.01024187, -0.01527445, -0.02135933, -0.02857082, -0.04032800, -0.05435145, -0.06833886, -0.08216257, -0.09365743, -0.10563131, -0.11707496, -0.12359301, -0.12893585, -0.13197888, -0.13663743, -0.14377080, -0.15264668, -0.15992053, -0.16971248, -0.17859997, -0.18503644, -0.19439793, -0.20449653, -0.20687094
 -0.56009016, -0.31265544, -0.06704266,  0.13161226,  0.26633309,  0.28762239,  0.20243449,  0.11900366,  0.07360644,  0.03133223,  0.00091708, -0.03798218, -0.07766195, -0.11651413, -0.13761883, -0.14409561, -0.14387696, -0.12311104, -0.10990665, -0.10198592, -0.11073138, -0.11760902, -0.12440747, -0.11889524, -0.09246259, -0.06331640, -0.03068113, -0.00590376,  0.02159528,  0.04749014,  0.04834749,  0.03280640,  0.00928892, -0.00447316, -0.00407532, -0.00332335, -0.00200342,  0.01486900,  0.03296823,  0.07362218,  0.10931278,  0.13172155,  0.13596878,  0.13313203,  0.11911720,  0.11157382,  0.10951624,  0.11277531,  0.11435541,  0.14232524
 -0.20674219,  0.00314984,  0.14395945,  0.17752509,  0.09242232, -0.01066006, -0.05748737, -0.10869042, -0.17514675, -0.20320715, -0.19209668, -0.11933943, -0.00861430,  0.11204706,  0.19721792,  0.22846831,  0.20570669,  0.11567302,  0.00290752, -0.11118925, -0.18013502, -0.19024028, -0.12629079, -0.01662645,  0.09189266,  0.19140860,  0.25133537,  0.26256573,  0.20283071,  0.07687487, -0.05340870, -0.14767284, -0.18339652, -0.17063996, -0.12468952, -0.04419188,  0.05963805,  0.13658307,  0.17488534,  0.13366771,  0.05308186, -0.04601456, -0.12149319, -0.16188832, -0.15343573, -0.11622424, -0.06044766,  0.00474382,  0.07309302,  0.09837034
  0.05499174,  0.00683977, -0.02271776, -0.02999869, -0.02777511,  0.00796361,  0.07930334,  0.11093513,  0.05692755, -0.04437703, -0.16727472, -0.25915299, -0.28345985, -0.23695540, -0.13408740,  0.00452896,  0.14484915,  0.23007896,  0.25717668,  0.21284483,  0.12900714,  0.01578427, -0.08541158, -0.14704663, -0.16330037, -0.11675588, -0.01658091,  0.10548832,  0.20615106,  0.25732942,  0.25810448,  0.20817404,  0.12386063,  0.01604532, -0.08377987, -0.13934001, -0.13154582, -0.07124571,  0.02294810,  0.09501852,  0.13101397,  0.12154366,  0.07399335,  0.00116347, -0.07615889, -0.14183415, -0.17204114, -0.17135532, -0.13133838, -0.07861728
  0.16709733,  0.02878363, -0.11495078, -0.16975596, -0.09101475,  0.03716567,  0.09763336,  0.09318052,  0.06247394,  0.01883111,  0.00216787,  0.01529982,  0.06274856,  0.12830492,  0.19771839,  0.23798891,  0.22512480,  0.18203503,  0.11152967,  0.03760203, -0.03323513, -0.09155358, -0.14785048, -0.19265853, -0.20253832, -0.19356185, -0.17875045, -0.17014211, -0.15387298, -0.12239997, -0.11095046, -0.13376532, -0.18775889, -0.23489083, -0.23528792, -0.19108210, -0.13073880, -0.05785481,  0.00143284,  0.06132508,  0.10568943,  0.13200611,  0.13089462,  0.11451848,  0.09684547,  0.10667773,  0.14059003,  0.17768077,  0.19058124,  0.18045842
 -0.33847139,  0.07445869,  0.37483504,  0.34277421, -0.02610459, -0.33780075, -0.31567224, -0.15242777, -0.00811612,  0.10442851,  0.10640938,  0.06070780, -0.00693831, -0.05196187, -0.07598541, -0.03939310,  0.06901115,  0.14677968,  0.19427175,  0.15941501,  0.09536905,  0.02888440,  0.01623622,  0.02204826, -0.01550507, -0.03236413, -0.02175750,  0.02082105,  0.01375194, -0.06959387, -0.11355048, -0.07795039,  0.00677656,  0.03494319, -0.04621461, -0.15690224, -0.20018003, -0.19849386, -0.13046613, -0.10054887, -0.04585077,  0.01028083,  0.09008579,  0.15024632,  0.17520556,  0.11927025,  0.03379425, -0.00761624,  0.03621198,  0.08292619
 -0.02614048,  0.12161575,  0.11393018, -0.05366227, -0.22399259, -0.23080891, -0.08581945,  0.07954205,  0.19433638,  0.23914654,  0.21536472,  0.16116034,  0.09675097,  0.04315360,  0.00990006,  0.00204477, -0.00929783, -0.05681998, -0.13261824, -0.21403476, -0.26657006, -0.26751318, -0.21566062, -0.14454788, -0.07577016, -0.00851745,  0.03937626,  0.04586410,  0.00673731, -0.03212122, -0.01932999,  0.03034443,  0.07233046,  0.07187262,  0.04395028,  0.03628978,  0.06921625,  0.11859932,  0.16450476,  0.19067550,  0.20861727,  0.21003857,  0.18591799,  0.12129560,  0.01694104, -0.10582053, -0.19414045, -0.21606455, -0.18831524, -0.14196277
 -0.09014133,  0.14176849,  0.06091852, -0.16581052, -0.23467686, -0.06694950,  0.13185324,  0.23513920,  0.24775813,  0.14751449,  0.00987553, -0.11049109, -0.17872274, -0.18402188, -0.12832120, -0.06324864, -0.04925442, -0.05797100, -0.08486446, -0.08352517, -0.03410896,  0.08648314,  0.20950322,  0.27096139,  0.27471183,  0.23307743,  0.13969986,  0.01057436, -0.08812130, -0.10421611, -0.05772997, -0.00598113, -0.03089861, -0.11884034, -0.19077195, -0.19240386, -0.13238991, -0.05416067, -0.01090076,  0.02700016,  0.06958517,  0.07198418,  0.03040012, -0.05067929, -0.14418763, -0.16697984, -0.08717410,  0.07497783,  0.21425935,  0.27958525
