,Time,ElectricPower,Degree
0,40.010666666666665,0.0,35.061
1,40.04266666666667,-0.00014249999999998986,35.06
2,40.07333333333334,-0.000501666666666678,35.06
3,40.104,-0.0009500000000000064,35.06
4,40.13466666666667,-0.001071666666666693,35.061
5,40.165333333333336,-0.0019236666666666569,35.06
6,40.196000000000005,-0.003544500000000006,35.059
7,40.22666666666667,-0.004182666666666668,35.061
8,40.257333333333335,-0.004714166666666686,35.061
9,40.28933333333334,-0.005257333333333336,35.061
10,40.318666666666665,-0.005664000000000002,35.061
11,40.35066666666667,-0.006100333333333319,35.061
12,40.38,-0.006539666666666666,35.061
13,40.410666666666664,-0.006937500000000041,35.06
14,40.44266666666667,-0.0071986666666666865,35.06
15,40.472,-0.0074064999999999825,35.06
16,40.50266666666666,-0.007504500000000025,35.06
17,40.53333333333333,-0.007685666666666702,35.061
18,40.564,-0.007783499999999999,35.06
19,40.593333333333334,-0.008012166666666709,35.06
20,40.624,-0.00844250000000002,35.061
21,40.656,-0.00804183333333336,35.06
22,40.68533333333333,-0.007219500000000045,35.06
23,40.716,-0.0067208333333333425,35.06
24,40.748000000000005,-0.0061390000000000056,35.06
25,40.77733333333333,-0.0053315000000000445,35.058
26,40.808,-0.004527000000000003,35.06
27,40.83866666666667,-0.004001666666666681,35.06
28,40.86933333333333,-0.003434666666666697,35.06
29,40.90133333333333,-0.002829000000000026,35.059
30,40.932,-0.0023125000000000506,35.06
31,40.964000000000006,-0.0019533333333333625,35.059
32,40.99333333333333,-0.001763333333333339,35.059
33,41.024,-0.0015318333333333434,35.061
34,41.056000000000004,-0.0014190000000000036,35.059
35,41.086666666666666,-0.001359666666666648,35.061
36,41.116,-0.0012825000000000197,35.059
37,41.148,-0.0012616666666667165,35.06
38,41.178666666666665,-0.001603000000000021,35.059
39,41.20933333333333,-0.0015674999999999994,35.06
40,41.23866666666667,-0.0011786666666667167,35.059
41,41.27066666666666,-0.0009618333333333284,35.059
42,41.3,-0.0009766666666666257,35.06
43,41.330666666666666,-0.0006858333333333855,35.06
44,41.36266666666667,-0.00033250000000001334,35.059
45,41.392,-0.00012483333333335178,35.06
46,41.42266666666667,6.233333333333091e-05,35.059
47,41.45333333333333,0.0003443333333333354,35.058
48,41.484,0.0005164999999999753,35.058
49,41.51466666666667,0.000605499999999981,35.058
50,41.54533333333333,0.0007243333333333268,35.061
51,41.576,0.00068566666666664,35.059
52,41.60666666666667,0.0005906666666666838,35.059
53,41.635999999999996,0.000501666666666678,35.06
54,41.668,0.0004393333333333471,35.059
55,41.69866666666667,0.0004184999999999883,35.058
56,41.72933333333334,0.0005610000000000337,35.057
57,41.76133333333333,0.0006708333333333427,35.059
58,41.79066666666667,0.0006944999999999868,35.06
59,41.821333333333335,0.000605499999999981,35.059
60,41.852,0.0004421666666666879,35.059
61,41.882666666666665,0.0002254999999999896,35.06
62,41.913333333333334,4.1500000000027626e-05,35.058
63,41.943999999999996,-0.00013366666666664306,35.059
64,41.974666666666664,-0.0001723333333333299,35.059
65,42.00533333333333,2.6666666666674832e-05,35.058
66,42.034666666666666,-2.9666666666705588e-05,35.06
67,42.06666666666667,-2.9666666666705588e-05,35.06
68,42.09733333333334,0.00010383333333330302,35.059
69,42.126666666666665,0.0001334999999999531,35.06
70,42.157333333333334,1.4833333333297283e-05,35.058
71,42.18933333333334,-5.3499999999984116e-05,35.059
72,42.22,-9.80000000000425e-05,35.059
73,42.25066666666667,-0.00023166666666668556,35.06
74,42.281333333333336,-0.00033849999999996383,35.059
75,42.312,-0.00048399999999998444,35.059
76,42.34133333333333,-0.0007095000000000296,35.059
77,42.373333333333335,-0.000783833333333317,35.06
78,42.40266666666666,-0.000697666666666652,35.06
79,42.43333333333333,-0.0006471666666666986,35.058
80,42.46666666666667,-0.00037999999999999146,35.059
81,42.49733333333334,-0.0002375000000000016,35.059
82,42.528,-0.00011883333333334578,35.06
83,42.55866666666667,-6.0000000000060005e-06,35.06
84,42.589333333333336,1.4833333333297283e-05,35.059
85,42.62,-3.000000000030756e-06,35.059
86,42.650666666666666,-0.00018416666666670745,35.058
87,42.681333333333335,-0.0003503333333333414,35.059
88,42.711999999999996,-0.00042166666666670904,35.058
89,42.742666666666665,-0.000489833333333356,35.06
90,42.77333333333333,-0.0005224999999999813,35.06
91,42.803999999999995,-0.0006888333333333052,35.059
92,42.834666666666664,-0.000703666666666658,35.059
93,42.86533333333333,-0.0006145000000000178,35.06
94,42.896,-0.0004601666666666504,35.059
95,42.92666666666666,-0.0002849999999999797,35.06
96,42.956,-7.433333333339842e-05,35.059
97,42.98800000000001,-1.783333333332804e-05,35.058
