,Time,ElectricPower,Degree
0,12.993333333333334,0.0,35.073
1,13.025333333333332,-0.00013933333333332465,35.071
2,13.056000000000001,-0.0007510000000000017,35.074
3,13.086666666666668,-0.0013208333333333266,35.072
4,13.118666666666666,-0.0022173333333332934,35.072
5,13.149333333333335,-0.00339583333333332,35.073
6,13.18,-0.004612999999999978,35.074
7,13.210666666666667,-0.005832999999999977,35.073
8,13.241333333333333,-0.006892833333333348,35.073
9,13.270666666666667,-0.007836833333333293,35.073
10,13.301333333333334,-0.008302833333333315,35.073
11,13.333333333333334,-0.008463166666666688,35.073
12,13.364,-0.008519500000000013,35.073
13,13.393333333333334,-0.008522499999999988,35.071
14,13.424000000000001,-0.008549333333333353,35.074
15,13.454666666666666,-0.008602666666666647,35.072
16,13.486666666666668,-0.008558166666666644,35.074
17,13.517333333333333,-0.008590833333333325,35.072
18,13.548,-0.008774833333333343,35.075
19,13.578666666666667,-0.008890666666666658,35.072
20,13.608,-0.009089499999999973,35.071
21,13.639999999999999,-0.009267666666666674,35.073
22,13.670666666666667,-0.009012333333333344,35.071
23,13.7,-0.008587833333333295,35.072
24,13.732,-0.008157333333333294,35.072
25,13.761333333333333,-0.007442000000000004,35.071
26,13.793333333333333,-0.006400000000000017,35.072
27,13.825333333333333,-0.005417499999999964,35.071
28,13.856,-0.004541833333333356,35.071
29,13.886666666666667,-0.0036660000000000026,35.072
30,13.917333333333334,-0.0027338333333333242,35.071
31,13.948,-0.0019235000000000224,35.071
32,13.977333333333332,-0.0012584999999999957,35.072
33,14.008000000000001,-0.0006351666666666866,35.07
34,14.038666666666668,-0.0002166666666666428,35.072
35,14.069333333333333,-6.233333333333091e-05,35.071
36,14.1,0.00011283333333333978,35.073
37,14.130666666666666,0.0004958333333333065,35.072
38,14.161333333333333,0.0011726666666666552,35.073
39,14.192,0.0012380000000000169,35.072
40,14.222666666666667,0.0008668333333333722,35.073
41,14.253333333333334,0.00116966666666668,35.072
42,14.283999999999999,0.001205333333333336,35.071
43,14.313333333333333,0.0012973333333333725,35.071
44,14.345333333333334,0.001267666666666667,35.072
45,14.376,0.0011369999999999991,35.072
46,14.406666666666666,0.0009143333333333503,35.071
47,14.437333333333333,0.0007245000000000168,35.071
48,14.468,0.0006916666666667015,35.071
49,14.498666666666667,0.0008164999999999978,35.072
50,14.529333333333334,0.0010628333333333462,35.071
51,14.56,0.001089500000000021,35.071
52,14.590666666666667,0.0009945000000000093,35.071
53,14.621333333333332,0.0009115000000000095,35.072
54,14.652,0.0008371666666667221,35.072
55,14.681333333333333,0.0007303333333333328,35.072
56,14.712,0.000611666666666677,35.073
57,14.744,0.0006234999999999991,35.071
58,14.774666666666667,0.0005048333333333432,35.071
59,14.804,0.0003533333333333166,35.072
60,14.836,0.00020199999999997997,35.071
61,14.866666666666667,0.0001811666666666767,35.071
62,14.897333333333334,8.616666666666495e-05,35.071
63,14.929333333333334,0.0001603333333333734,35.072
64,14.958666666666666,0.00022266666666670432,35.07
65,14.989333333333333,0.00020199999999997997,35.072
66,15.020000000000001,0.00010700000000002374,35.071
67,15.050666666666666,9.216666666667095e-05,35.071
68,15.081333333333333,-1.7666666666638076e-05,35.072
69,15.112,-5.633333333332491e-05,35.071
70,15.142666666666665,-5.9333333333355665e-05,35.071
71,15.173333333333334,-0.0001423333333333554,35.071
72,15.202666666666666,-8.299999999999974e-05,35.073
73,15.234666666666667,0.0,35.072
74,15.265333333333333,9.799999999998699e-05,35.071
75,15.294666666666666,0.00010100000000001774,35.071
76,15.325333333333333,0.00013666666666667382,35.071
77,15.357333333333335,0.00012183333333332103,35.072
78,15.388,-0.0001275000000000026,35.071
79,15.417333333333334,-0.0002106666666666368,35.071
80,15.449333333333334,-8.00000000000245e-05,35.072
81,15.479999999999999,1.2000000000012001e-05,35.071
82,15.510666666666667,1.2000000000012001e-05,35.072
83,15.542666666666666,-2.833333333340793e-06,35.071
84,15.573333333333332,6.0000000000060005e-06,35.07
85,15.604000000000001,0.00011583333333331503,35.071
86,15.634666666666668,0.00019600000000002948,35.071
87,15.665333333333333,0.0002850000000000352,35.071
88,15.696,0.0002909999999999857,35.072
89,15.726666666666667,0.00038599999999999746,35.07
90,15.758666666666667,0.0004275000000000251,35.071
91,15.788,0.0002731666666666577,35.071
92,15.818666666666667,0.00017216666666663993,35.071
93,15.850666666666665,0.00026733333333334164,35.07
94,15.881333333333334,0.00028799999999995496,35.071
95,15.910666666666666,0.00011883333333334578,35.071
96,15.941333333333334,4.766666666666808e-05,35.071
97,15.973333333333333,-1.7666666666638076e-05,35.071
