,Time,ElectricPower,Degree
0,14.353333333333333,0.0,35.092
1,14.382666666666667,-0.0002819999999999767,35.093
2,14.414666666666667,-0.00044533333333332537,35.092
3,14.443999999999999,-0.0004986666666666473,35.092
4,14.473333333333333,-0.0005134999999999723,35.092
5,14.504,-0.0004928333333333312,35.092
6,14.536,-0.00020783333333332377,35.091
7,14.565333333333333,1.4833333333325038e-05,35.092
8,14.596,0.00014833333333333365,35.091
9,14.626666666666667,0.00026116666666667343,35.092
10,14.658666666666667,0.00035616666666668517,35.091
11,14.689333333333334,0.0004453333333333531,35.09
12,14.721333333333332,0.0005104999999999971,35.092
13,14.750666666666666,0.0005491666666666839,35.092
14,14.781333333333333,0.0006055000000000088,35.091
15,14.812000000000001,0.0006529999999999869,35.092
16,14.842666666666666,0.0006323333333333458,35.091
17,14.872000000000002,0.0005699999999999872,35.092
18,14.902666666666667,0.000489833333333356,35.09
19,14.933333333333334,0.0004689999999999972,35.091
20,14.965333333333332,0.0004096666666666693,35.092
21,14.996,0.00035616666666668517,35.091
22,15.026666666666667,0.0003176666666666883,35.091
23,15.058666666666666,0.00027599999999999847,35.092
24,15.089333333333334,0.00022266666666667656,35.092
25,15.120000000000001,0.00018700000000002048,35.09
26,15.149333333333335,0.00015133333333333665,35.091
27,15.18,0.00010683333333333378,35.092
28,15.212,5.933333333332791e-05,35.092
29,15.241333333333333,4.750000000000587e-05,35.092
30,15.272,1.1833333333349794e-05,35.091
31,15.304,1.4833333333325038e-05,35.091
32,15.334666666666667,-1.1833333333322038e-05,35.092
33,15.365333333333332,-4.149999999999987e-05,35.091
34,15.395999999999999,-5.933333333330015e-05,35.091
35,15.426666666666668,-0.00011283333333333978,35.092
36,15.456,-0.00011583333333334278,35.091
37,15.486666666666668,-0.00012766666666666482,35.092
38,15.517333333333333,-0.00015433333333333965,35.091
39,15.546666666666665,-0.00015733333333334265,35.09
40,15.577333333333334,-0.00012466666666666182,35.092
41,15.608,-0.00013949999999998686,35.091
42,15.638666666666667,-0.0001721666666666677,35.092
43,15.669333333333332,-0.00018699999999999273,35.091
44,15.7,-0.00020783333333332377,35.09
45,15.730666666666668,-0.00021383333333332977,35.09
46,15.761333333333333,-0.00025233333333332664,35.091
47,15.792,-0.0002286666666666548,35.09
48,15.822666666666667,-0.0002701666666666547,35.091
49,15.852,-0.0003028333333333355,35.09
50,15.882666666666667,-0.0003384999999999916,35.09
51,15.913333333333332,-0.0003443333333333354,35.09
52,15.943999999999999,-0.0003651666666666664,35.091
53,15.975999999999999,-0.0003443333333333354,35.09
54,16.006666666666668,-0.00037399999999998546,35.092
55,16.037333333333333,-0.00041566666666664753,35.09
56,16.069333333333333,-0.00044533333333332537,35.092
57,16.1,-0.0004601666666666504,35.091
58,16.130666666666666,-0.0004958333333333342,35.092
59,16.16,-0.0004898333333333282,35.09
60,16.19066666666667,-0.00048683333333332524,35.092
61,16.222666666666665,-0.00048683333333332524,35.09
62,16.253333333333334,-0.00048383333333332224,35.09
63,16.284,-0.0004780000000000062,35.091
64,16.314666666666668,-0.0005195000000000061,35.091
65,16.345333333333333,-0.0005165000000000031,35.09
66,16.375999999999998,-0.0005610000000000059,35.09
67,16.406666666666666,-0.000578833333333334,35.091
68,16.437333333333335,-0.0005848333333333122,35.09
69,16.466666666666665,-0.000593666666666659,35.091
70,16.496,-0.0005729999999999902,35.09
71,16.528,-0.0005848333333333122,35.09
72,16.557333333333336,-0.000593666666666659,35.091
73,16.588,-0.0005699999999999872,35.091
74,16.618666666666666,-0.000578833333333334,35.09
75,16.649333333333335,-0.0005729999999999902,35.09
76,16.68,-0.0005551666666666344,35.09
77,16.710666666666665,-0.0005878333333333152,35.091
78,16.742666666666665,-0.000581833333333337,35.091
79,16.773333333333333,-0.0005996666666666373,35.09
80,16.804,-0.0006056666666666433,35.09
81,16.836,-0.00061449999999999,35.09
82,16.866666666666667,-0.0006471666666666431,35.091
83,16.897333333333332,-0.00068566666666664,35.09
84,16.929333333333332,-0.0007004999999999928,35.09
85,16.96,-0.0006559999999999899,35.091
86,16.990666666666666,-0.0006323333333333181,35.091
87,17.02,-0.0006323333333333181,35.089
88,17.050666666666665,-0.0006501666666666461,35.091
89,17.081333333333337,-0.000670833333333315,35.09
90,17.112000000000002,-0.0006680000000000019,35.09
91,17.142666666666667,-0.000676833333333321,35.091
92,17.173333333333336,-0.0007034999999999958,35.09
93,17.204,-0.0007451666666666579,35.091
94,17.234666666666666,-0.0007155000000000078,35.09
95,17.266666666666666,-0.0007095000000000018,35.09
96,17.29733333333333,-0.0007331666666666459,35.09
97,17.328,-0.0007510000000000017,35.091
98,17.36,-0.0007955000000000045,35.091
99,17.390666666666668,-0.0007926666666666637,35.091
100,17.42,-0.0007806666666666517,35.089
101,17.450666666666667,-0.0007955000000000045,35.09
102,17.481333333333335,-0.0007836666666666547,35.089
103,17.512,-0.0007688333333333297,35.09
104,17.542666666666666,-0.0007361666666666489,35.09
105,17.573333333333334,-0.0007243333333333268,35.09
106,17.604,-0.0007451666666666579,35.091
107,17.634666666666664,-0.0007926666666666637,35.09
