,Time,ElectricPower,Degree
0,64.33866666666667,0.0,35.067
1,64.37066666666666,-0.00012166666666663106,35.069
2,64.40133333333333,-0.0003413333333333046,35.069
3,64.43333333333334,-0.0004421666666666324,35.068
4,64.464,-0.0004838333333332945,35.069
5,64.49466666666666,-0.000495666666666672,35.069
6,64.52666666666667,-0.00043033333333331036,35.069
7,64.55733333333333,-0.0001543333333333119,35.068
8,64.58933333333333,-5.8333333333160375e-06,35.067
9,64.61866666666667,0.00010700000000002374,35.069
10,64.648,0.0001871666666666827,35.067
11,64.68,0.0002791666666666637,35.069
12,64.71066666666667,0.0003681666666666694,35.067
13,64.74133333333333,0.0004393333333333471,35.066
14,64.772,0.00046916666666668716,35.069
15,64.80266666666667,0.0005343333333333311,35.068
16,64.83333333333333,0.0005315000000000181,35.067
17,64.864,0.000489833333333356,35.067
18,64.896,0.00046916666666668716,35.069
19,64.92666666666666,0.0004216666666666813,35.068
20,64.95733333333334,0.0003860000000000252,35.069
21,64.988,0.00033550000000001634,35.067
22,65.01733333333333,0.00027316666666668543,35.066
23,65.048,0.00021383333333335752,35.067
24,65.08,0.00022566666666667956,35.068
25,65.10933333333334,0.00022566666666667956,35.067
26,65.14,0.00016633333333335165,35.068
27,65.17066666666666,0.00015450000000002961,35.067
28,65.20133333333334,0.00012183333333334878,35.069
29,65.23333333333333,8.616666666666495e-05,35.068
30,65.264,3.266666666668083e-05,35.067
31,65.29466666666666,6.0000000000060005e-06,35.068
32,65.32533333333333,-1.7666666666638076e-05,35.068
33,65.35600000000001,-5.033333333331891e-05,35.068
34,65.38666666666667,-8.600000000000274e-05,35.066
35,65.416,-0.00010383333333333078,35.067
36,65.44666666666667,-0.00010983333333330902,35.066
37,65.47733333333333,-0.00011866666666665582,35.068
38,65.508,-0.0001543333333333119,35.068
39,65.53866666666667,-0.00017216666666663993,35.068
40,65.56933333333333,-0.00020483333333332077,35.067
41,65.60133333333333,-0.0002344999999999986,35.068
42,65.632,-0.00026699999999998947,35.068
43,65.66266666666667,-0.0002938333333333265,35.066
44,65.69333333333333,-0.00031749999999999834,35.068
45,65.724,-0.00029683333333330175,35.067
46,65.75466666666667,-0.00026999999999999247,35.068
47,65.78666666666666,-0.0002819999999999767,35.068
48,65.816,-0.00026999999999999247,35.068
49,65.84666666666666,-0.00030266666666664555,35.068
50,65.87733333333333,-0.00037399999999998546,35.067
51,65.908,-0.0003650000000000042,35.067
52,65.93866666666666,-0.0003798333333333015,35.068
53,65.96933333333332,-0.0003888333333333105,35.066
54,66.0,-0.0003828333333333045,35.067
55,66.02933333333334,-0.0004154999999999853,35.069
56,66.06,-0.0004066666666666663,35.066
57,66.08933333333333,-0.0004421666666666324,35.066
58,66.12133333333334,-0.00044816666666666616,35.067
59,66.15333333333334,-0.00044816666666666616,35.067
60,66.184,-0.0004689999999999972,35.067
61,66.216,-0.0004868333333332975,35.068
62,66.24533333333333,-0.000492666666666669,35.067
63,66.276,-0.0005016666666666503,35.067
64,66.30666666666667,-0.0005074999999999941,35.066
65,66.33733333333333,-0.0005016666666666503,35.067
66,66.36933333333333,-0.0005313333333333004,35.066
67,66.4,-0.0005491666666666561,35.067
68,66.43066666666667,-0.0005461666666666531,35.067
69,66.46133333333333,-0.0005579999999999752,35.067
70,66.492,-0.0005341666666666689,35.068
71,66.524,-0.0005549999999999722,35.068
72,66.55466666666668,-0.0005698333333332972,35.067
73,66.58533333333334,-0.0005728333333333002,35.066
74,66.616,-0.000587666666666653,35.066
75,66.64666666666668,-0.000611499999999987,35.067
76,66.676,-0.000596666666666662,35.067
77,66.708,-0.0005461666666666531,35.068
78,66.73866666666667,-0.00058466666666665,35.067
79,66.768,-0.0006263333333333398,35.068
80,66.79866666666666,-0.0006263333333333398,35.066
81,66.83066666666667,-0.000661833333333306,35.068
82,66.86133333333333,-0.000661833333333306,35.066
83,66.89066666666666,-0.000667833333333312,35.067
84,66.92266666666667,-0.0006441666666666679,35.066
85,66.952,-0.0006796666666666618,35.067
86,66.98133333333334,-0.0006708333333333427,35.066
87,67.01333333333334,-0.0006708333333333427,35.067
88,67.044,-0.0006974999999999898,35.068
89,67.07466666666667,-0.0007004999999999928,35.067
90,67.10533333333333,-0.000688666666666643,35.067
91,67.13466666666666,-0.0007153333333333456,35.066
92,67.16533333333334,-0.0007389999999999897,35.067
93,67.196,-0.0007063333333333088,35.068
94,67.22666666666666,-0.0006766666666666588,35.066
95,67.25733333333334,-0.0006826666666666648,35.068
96,67.288,-0.0006796666666666618,35.068
97,67.31866666666666,-0.0007093333333333118,35.066
98,67.34933333333333,-0.0007213333333333238,35.066
99,67.38000000000001,-0.0007183333333333208,35.067
100,67.41066666666667,-0.0007183333333333208,35.066
101,67.44133333333333,-0.0007123333333333148,35.066
102,67.47333333333333,-0.0007123333333333148,35.066
103,67.50399999999999,-0.0007063333333333088,35.066
104,67.53466666666667,-0.0007419999999999927,35.066
105,67.56533333333333,-0.0007658333333333267,35.066
106,67.596,-0.0007568333333333177,35.066
107,67.62666666666667,-0.0007746666666666457,35.066
108,67.65733333333334,-0.0007331666666666459,35.067
