  0.00917458,  0.08503506, -0.37709453, -0.52410004, -0.06520270, -0.18446407, -0.00650888, -0.22025404, -0.08863307,  0.24323187, -0.08649095, -0.07606437,  0.21228231, -0.11696800, -0.09273401,  0.10571578,  0.00438578, -0.16642806, -0.03817751,  0.26939692,  0.01793147,  0.09612514, -0.01867027,  0.03398685,  0.07394320,  0.24207532,  0.08104538, -0.02759651, -0.02056219,  0.02688934,  0.00068890,  0.03098375,  0.06292546, -0.02323515, -0.12803018,  0.01328529, -0.01498312,  0.02507837, -0.01645156, -0.02364711, -0.00595817,  0.02849764, -0.01247450,  0.02124397,  0.04041616,  0.03421295, -0.03382692, -0.15275563,  0.03118340, -0.13386857, -0.06900999, -0.00966817,  0.04924123, -0.00334471,  0.04765087, -0.03340380,  0.07918614,  0.23236737, -0.05022588
  0.01273607,  0.10587901, -0.40933515, -0.25731187, -0.09263440, -0.10520651,  0.00498240, -0.17758166,  0.14811399, -0.04466314, -0.06099828, -0.06040485, -0.03492351,  0.11063187,  0.28776732, -0.17249496, -0.00926992,  0.18916093, -0.14653634, -0.19476357,  0.21825718, -0.16576266, -0.14087699, -0.08330164, -0.09077830, -0.24597287, -0.22112840,  0.09780996,  0.03487891,  0.00055278,  0.09140239, -0.06357389, -0.10315088,  0.09475636,  0.07411661, -0.03219845,  0.04050570,  0.03394244,  0.00979920,  0.02740328,  0.02661871, -0.10911375, -0.03339442, -0.01596678,  0.04272685, -0.03846958, -0.01877167,  0.19185266, -0.05633701,  0.17965392,  0.06737760,  0.15539155,  0.16893089, -0.04999948, -0.02200142,  0.04588820, -0.13906118, -0.05355393,  0.06423904
  0.01581334,  0.13033604, -0.40399026, -0.00708246, -0.08207448, -0.01263236,  0.01301344, -0.05371558,  0.15486997, -0.22974640,  0.00152567,  0.06867429, -0.24000241,  0.29255083, -0.07838831,  0.02529134, -0.02130111,  0.19108118,  0.15912470, -0.19770207, -0.20644884,  0.01210000,  0.27542737,  0.09184954,  0.10059352,  0.06522428,  0.27405710, -0.15774264,  0.00042968, -0.02166824, -0.03465047,  0.13403630,  0.10509264, -0.00859743,  0.07278783,  0.02472972, -0.00432613, -0.02952331, -0.01156447, -0.03291164, -0.03630992,  0.01612806,  0.03123130, -0.06540780, -0.17115020, -0.02953653,  0.16970906, -0.11524828, -0.06335825, -0.15047537,  0.11376336, -0.06830201,  0.01332490,  0.09928377, -0.16290117, -0.15678192,  0.07883952, -0.05465296, -0.05314934
  0.01896061,  0.15888525, -0.36047605,  0.15136121, -0.05504524,  0.03382178,  0.01185894,  0.00988860,  0.00734714, -0.29240338,  0.15692301,  0.05360674, -0.06140360, -0.10720017, -0.35967399,  0.15546589,  0.08937155, -0.15335818,  0.15380546,  0.13265410, -0.15403115,  0.16327045, -0.12476362,  0.05097400, -0.14028582, -0.08986786, -0.26720445,  0.20554219, -0.06910556, -0.05118129, -0.08088909, -0.13973606, -0.01460526, -0.09615157, -0.05621970,  0.00542042, -0.01465891, -0.00813711, -0.00929654,  0.02135634,  0.01953912,  0.01820738, -0.00342537,  0.09430122, -0.00309235,  0.14444473, -0.20837664,  0.12870441,  0.06381241,  0.04667643, -0.10603272, -0.03614305, -0.01073563, -0.05833908,  0.04736316, -0.09355110, -0.21389028, -0.14883773, -0.11808174
  0.02216494,  0.18623653, -0.29532329,  0.24335347, -0.01912830,  0.05403953,  0.00720822,  0.04918584, -0.15488479, -0.16050358,  0.25420839, -0.07528367,  0.12437223, -0.35774613,  0.10039579, -0.14277440,  0.04349007, -0.15939073, -0.04861589,  0.01752713,  0.14640896, -0.16414971, -0.06839601, -0.17028605, -0.05562098, -0.01240560,  0.28951320, -0.17524888,  0.15100916,  0.10809883,  0.03391960,  0.06168170, -0.10145095, -0.01459139,  0.03011272, -0.06623838,  0.00108754,  0.03497401, -0.00095909,  0.01551616,  0.00846018,  0.05864827,  0.03756884, -0.02307907,  0.22777744, -0.04497894,  0.17591903, -0.08621496,  0.12185078,  0.02443748,  0.16282245, -0.20644093, -0.04307679,  0.12155322,  0.10608694,  0.09533850,  0.06038117, -0.08340073,  0.04767804
  0.02560765,  0.20908073, -0.22243779,  0.29827855,  0.02644788,  0.06623068,  0.00145641,  0.09409385, -0.24516805,  0.15897044,  0.09061574, -0.09326799,  0.05098328, -0.01849675,  0.34259763, -0.11894163, -0.14251634,  0.00083321, -0.01929480, -0.07911812, -0.06336111,  0.03510820,  0.17235822,  0.13360805,  0.13278360,  0.26393391, -0.26945251,  0.00919200, -0.20511821, -0.12013450, -0.04259829, -0.02984833, -0.00786073,  0.09696613,  0.06607276,  0.07192162, -0.00073701, -0.00757677,  0.07488031, -0.00595796, -0.00443051, -0.07150435, -0.09122142, -0.02633279, -0.06751543, -0.16103940, -0.18397951, -0.10434960, -0.15489407, -0.03565226, -0.28837042,  0.00907853, -0.00853965, -0.00626990, -0.00718681,  0.13200689,  0.10133018, -0.01372722, -0.13006620
  0.02942660,  0.22849739, -0.14281860,  0.27807082,  0.06264545,  0.03830044, -0.00408443,  0.06430451, -0.16177743,  0.39123828, -0.10951753, -0.01094112, -0.06768151,  0.23801014,  0.01878655,  0.20197440, -0.12803773, -0.02899399, -0.01246408,  0.14416385, -0.08390600,  0.07878114, -0.18986214, -0.01232853, -0.11532143, -0.12892110,  0.17333764,  0.07419247,  0.12418111,  0.23175895,  0.04342886,  0.03335164,  0.03454116, -0.00580964,  0.07544215,  0.02533350,  0.10881886, -0.09717216, -0.18364637, -0.08011713, -0.06227151, -0.20439982, -0.01195160,  0.04238743, -0.14195450,  0.04656966,  0.12811286,  0.17573636,  0.07397197, -0.02728852,  0.10174936,  0.25044961, -0.09262825,  0.11527143,  0.09521204,  0.05970738, -0.07826232,  0.12041548, -0.00951767
  0.03344478,  0.24294722, -0.06463436,  0.19311840,  0.07551497, -0.01898073,  0.00080473, -0.02442420,  0.08284305,  0.33947591, -0.08089367,  0.05587431, -0.08635299,  0.11666959, -0.11299013,  0.13550972,  0.04405422,  0.04599305, -0.14753867,  0.06229219,  0.13427674, -0.19319022,  0.01604138, -0.15175789,  0.00146215,  0.07618066, -0.02445217, -0.03956471, -0.03742963, -0.31439446,  0.01409680, -0.03435807,  0.12395661, -0.16059730, -0.20124574, -0.10324628, -0.22842315,  0.08641092, -0.00061355,  0.13149910,  0.01502278,  0.28807540,  0.21613326, -0.09884816, -0.07488689, -0.00050741, -0.01672768, -0.04109229,  0.01934332,  0.31946762,  0.08685357, -0.09483395, -0.00372216, -0.16052002, -0.08937223, -0.05778313,  0.06481698, -0.07953176,  0.08176894
  0.03817093,  0.24925065, -0.00748482,  0.14105161,  0.09445129, -0.03862912,  0.00567344, -0.04795446,  0.25278839,  0.18566994, -0.11016875,  0.08176435, -0.02673945, -0.04905474, -0.15067562, -0.02759406,  0.16217896,  0.14694190, -0.14743194, -0.00783767,  0.08326777,  0.07856572,  0.19832164, -0.08056599,  0.17331501, -0.17496754, -0.11669951,  0.06910720,  0.04210536,  0.26787829, -0.04265987,  0.06882229, -0.17176511,  0.08201821, -0.13106629,  0.12602864,  0.15065035,  0.12306033,  0.20383136, -0.06663963, -0.02492742,  0.07607092, -0.20446453,  0.20956917,  0.15622429,  0.07695149, -0.06300309, -0.02791804,  0.00012642, -0.32484118,  0.01978062, -0.10774773, -0.11245139, -0.14983387, -0.03512000,  0.05802313,  0.12661718, -0.07439421,  0.11431927
  0.04353843,  0.25033035,  0.03573995,  0.10445124,  0.11815533, -0.03608989,  0.00606981, -0.03763579,  0.28593058, -0.01131405, -0.18015238,  0.06194785,  0.07016422, -0.14985239, -0.10052603, -0.13498170,  0.15659245,  0.13103934,  0.05495796,  0.00855696,  0.01028792,  0.20542786, -0.13739147,  0.19600551,  0.10230023, -0.03787815,  0.14308484, -0.13950924, -0.00972221, -0.21140759,  0.07144581, -0.12985135,  0.05835577,  0.19981722,  0.19697105, -0.22736933, -0.01862895, -0.16374168,  0.07787424, -0.02721293,  0.17859131, -0.19368035,  0.08654404, -0.20789020,  0.18762992,  0.04511881, -0.02743735, -0.03687626,  0.13155010,  0.08324038, -0.22293202,  0.07605549, -0.08743316,  0.08630353, -0.01608598,  0.01579349, -0.01896997,  0.21019781,  0.05056944
