  0.02084176,  0.10717849, -0.37238186, -0.59802371,  0.06650944,  0.05232417, -0.32779462,  0.02062173,  0.14991355, -0.17372206, -0.28662842, -0.03211237,  0.12095801, -0.20321370, -0.17582588,  0.06084190,  0.07122972, -0.04120964,  0.01646692, -0.01825639, -0.06504381, -0.07583090,  0.11849601, -0.08169046, -0.15452746, -0.10552771, -0.02781265,  0.03273229, -0.05533197,  0.02389435,  0.03026373,  0.10794856, -0.00015622,  0.03399257,  0.03216371,  0.03613845,  0.04340222, -0.01347777,  0.02621991, -0.00167768, -0.01762042,  0.03335011,  0.04051668, -0.07791789, -0.02653223, -0.04210581,  0.00934847, -0.03527821,  0.00920976, -0.00333887,  0.04301373, -0.05114658,  0.02031710,  0.11824922, -0.04753918, -0.07521770, -0.09631750, -0.03389519, -0.05222742
  0.02407876,  0.12501316, -0.40177989, -0.33608689,  0.00204683, -0.01368752,  0.03443672,  0.16181506, -0.06379397, -0.13187478,  0.22284624,  0.01359711, -0.18187259,  0.44764270,  0.04228958,  0.00582515, -0.07027742, -0.02853911,  0.02763685,  0.14928520,  0.14644110,  0.08663853, -0.03802530,  0.07399305,  0.33809109,  0.10432245,  0.09264498,  0.01173590,  0.16423819,  0.02716949, -0.03792769, -0.15242421, -0.08389346, -0.05540505, -0.04533593, -0.09427749, -0.03009167,  0.01235330, -0.04121586, -0.02544352,  0.05310307, -0.03238148, -0.09520258,  0.13413251, -0.02040589,  0.01952643, -0.00527861,  0.03560524, -0.03250921, -0.00772170,  0.04067211, -0.01516302, -0.01247108, -0.10893231,  0.07644472,  0.14830432,  0.08247128, -0.11024399,  0.07072418
  0.02692763,  0.14635511, -0.39510332, -0.08929018, -0.05844127, -0.06472309,  0.33909574,  0.06538469, -0.16767840,  0.07417852,  0.37889272,  0.06451186,  0.05613963, -0.09982521,  0.31004276,  0.06112688, -0.05201210,  0.09554925, -0.05885609, -0.14245302, -0.19510837,  0.03304372, -0.01773407,  0.09416821, -0.24575031,  0.06353925, -0.21073390, -0.04714849, -0.15204726,  0.00021895,  0.03570193,  0.14167777,  0.17127676,  0.06523945,  0.02678543,  0.13306503, -0.02318944,  0.02171055, -0.01161501,  0.02648399, -0.05592687, -0.04164811,  0.10955321, -0.09848849,  0.04268131,  0.07363915,  0.01461853, -0.00724245,  0.04786225,  0.06179115, -0.05344326,  0.16919205,  0.02178543,  0.06506770, -0.04097291, -0.12899700,  0.01081824,  0.03301572,  0.05803443
  0.02977481,  0.16987546, -0.35801503,  0.10600866, -0.08920863, -0.03899827,  0.38919992, -0.17413742, -0.02110698,  0.20102159, -0.11645090, -0.07382583,  0.23776605, -0.38840714, -0.11928065, -0.11723980, -0.02337705, -0.10647521,  0.02484029,  0.06713744,  0.09709334, -0.07857334, -0.08450936, -0.02309735,  0.00341805, -0.00927109,  0.25440006, -0.03202261,  0.11026503, -0.05150242,  0.02873783, -0.15959039, -0.23202040, -0.07120170,  0.01298049, -0.16331916, -0.00931732, -0.00200252,  0.03401653,  0.01586547, -0.00498584,  0.10808530, -0.10211594,  0.08843534,  0.07042231, -0.05445800, -0.02416155,  0.02316726, -0.04405747, -0.04749285, -0.10523404, -0.04116172, -0.01942729, -0.08131792,  0.10944630,  0.09120744, -0.00341960, -0.01166603, -0.16264459
  0.03264871,  0.19261235, -0.29980553,  0.24540913, -0.08133099,  0.01390420,  0.11730810, -0.33148778,  0.11055782,  0.07350360, -0.41495278,  0.03327553, -0.14271554,  0.29566224, -0.16281471, -0.10318556, -0.04431915,  0.10595694,  0.04789443, -0.01130073, -0.00033496,  0.03352832, -0.09652164,  0.00745588,  0.16560578, -0.03387489, -0.01215330,  0.04569490, -0.10193456,  0.01189391, -0.12368675,  0.17386527,  0.28114106,  0.07518565, -0.05569580,  0.15569534, -0.00701812, -0.03843701,  0.01769791, -0.01983954,  0.09009404, -0.07682546,  0.11186651, -0.11133006, -0.09260116, -0.02291113, -0.05861568, -0.02856523,  0.02800282,  0.01556679,  0.01459244,  0.00053536,  0.14695122, -0.02399740, -0.06165600, -0.02512599, -0.03334153,  0.14234816,  0.12911138
  0.03558626,  0.21260181, -0.22855831,  0.32348828, -0.04428817,  0.04174431, -0.29440790, -0.23990851,  0.04447692, -0.11682456, -0.04061942,  0.06239750, -0.22050150,  0.12534034,  0.22095183,  0.22506737,  0.08195687,  0.12171582, -0.14227092, -0.19144492, -0.00328280, -0.05048508,  0.00133731, -0.04159288, -0.20066460, -0.12773832, -0.16216577, -0.05325153,  0.04553825,  0.00606427,  0.16941263, -0.19496465, -0.23701107, -0.12423240,  0.05521561, -0.12947727,  0.04897790, -0.01457527, -0.02577304,  0.02081911, -0.10911328, -0.03083855, -0.12881386,  0.07313662, -0.01359817, -0.02240171,  0.09996296,  0.00335562, -0.07035907,  0.03906859,  0.01174586, -0.07006645, -0.10444554,  0.13499102,  0.01706230,  0.00682416,  0.14319125,  0.01703420, -0.15517087
  0.03863971,  0.23066926, -0.14527030,  0.28630682,  0.00028594,  0.04462997, -0.42214562, -0.00865888, -0.02095998, -0.07258528,  0.26543814, -0.12571159,  0.01392960, -0.27625956,  0.09137474, -0.05377397, -0.04414122, -0.24338637, -0.04736284,  0.15176835,  0.19845623,  0.03617827,  0.04693531, -0.16510583,  0.11247100, -0.00793205,  0.05794270, -0.05554867, -0.01082209, -0.08831366, -0.12436656,  0.11505366,  0.14571892,  0.22657410,  0.00245941,  0.11230050, -0.11051103,  0.08288926, -0.12414768, -0.15245558,  0.07380950,  0.01535197,  0.08948176,  0.12083210,  0.04328320,  0.09334289, -0.04805629, -0.03799122,  0.02802970, -0.01797694,  0.07305880,  0.00992409, -0.07496950, -0.06857449,  0.18243209, -0.02680466, -0.11436546,  0.04494384,  0.13530812
  0.04194695,  0.24388918, -0.06605342,  0.18643828,  0.02957960,  0.01955140, -0.25311947,  0.17312786, -0.01424411,  0.08608422,  0.17922280, -0.01242700,  0.02123848, -0.05177405, -0.18886469, -0.20154523, -0.10004179,  0.02506182,  0.18684298, -0.03497987, -0.14148724,  0.18179491,  0.10501551, -0.06075697,  0.07177015,  0.13637110, -0.03004691,  0.11076425, -0.08664890,  0.05647244,  0.00067533, -0.03360284, -0.02068304, -0.29670067, -0.01044714, -0.16864179,  0.03497312,  0.00354104,  0.11542943,  0.27055789, -0.10030381,  0.07010043, -0.03037297, -0.25204570,  0.01531020, -0.01700727,  0.04060641,  0.13874296,  0.16142403, -0.25994412,  0.06083198,  0.06779270,  0.17620167, -0.08704893, -0.26904318, -0.01870312,  0.03017822, -0.01000183, -0.04255420
  0.04581745,  0.24915043, -0.00909708,  0.13458330,  0.04509597, -0.00090542, -0.10929457,  0.28348170, -0.02249467,  0.12868228,  0.07412877,  0.08028214,  0.14242249, -0.00080491, -0.27402073,  0.02339611,  0.13297807,  0.24759843,  0.07513228, -0.11418457, -0.09536783, -0.05959743,  0.06273297,  0.18051804, -0.00934374,  0.12929707,  0.00249567,  0.02759991,  0.14154268, -0.07261890,  0.01135900, -0.08185666,  0.04164265,  0.18171646, -0.16513382,  0.21896866,  0.10051479, -0.11449863,  0.20098211, -0.07178344,  0.14627145,  0.01698014, -0.00100696,  0.18344089, -0.00553742, -0.07279302, -0.03573680, -0.17567312, -0.24896970,  0.30103661,  0.05524873, -0.01056239, -0.13476791, -0.06241102, -0.15026448,  0.08365761,  0.01095158, -0.02860011, -0.14809342
  0.04999132,  0.24918136,  0.03508308,  0.10228750,  0.05144375, -0.01364023,  0.01785101,  0.31259016, -0.02103055,  0.09241773, -0.07387102,  0.03983608,  0.21587352,  0.16959226, -0.17913093,  0.04845439,  0.17509127, -0.01240672, -0.16956351,  0.12934186,  0.11098833, -0.11341234, -0.03063237,  0.14635425, -0.15809142, -0.06226226,  0.02526462, -0.13671042, -0.07332987,  0.04972512, -0.05083562,  0.09973874, -0.05761086, -0.12894396,  0.22840651, -0.06899597,  0.08442952, -0.02430715, -0.16713613, -0.11233910, -0.00449223, -0.36504768, -0.10564120, -0.14448807, -0.09233043, -0.00896259, -0.13614547,  0.11095638,  0.18863134, -0.08805839, -0.17321801, -0.01024838, -0.22824255,  0.06308748,  0.09325887, -0.01308052, -0.04339863, -0.01954119,  0.18451048
