  0.13927776, -0.17347553, -0.19118176,  0.18284879,  0.29650322, -0.12312582, -0.34866216,  0.02057563,  0.31591867,  0.05495409, -0.22840517, -0.04122983,  0.17449324, -0.02267484, -0.20977115,  0.06138802,  0.29449714, -0.01988933, -0.34363849, -0.07244490,  0.31250248,  0.14493966, -0.21040048, -0.15907063,  0.14606922
 -0.17425845,  0.13399484,  0.14046491, -0.09739392, -0.01294139,  0.22804444, -0.03805315, -0.41874967, -0.12956383,  0.36979075,  0.22606937, -0.14628662, -0.04512787,  0.09695659, -0.18511835, -0.28545636,  0.17454354,  0.38946998, -0.03114689, -0.27310007,  0.02596389,  0.14455211, -0.11664986, -0.14146873,  0.16542627
  0.02516417, -0.18159399, -0.03555937,  0.31856495,  0.21654964, -0.19699289, -0.26888535, -0.07807222, -0.03012070,  0.07392034,  0.36070277,  0.23733343, -0.30689872, -0.40843037,  0.00655754,  0.18894483,  0.07538284,  0.12544206,  0.12636338, -0.17927775, -0.29368016,  0.05818371,  0.21824017,  0.00459318, -0.05645822
 -0.00848807,  0.09992448, -0.17576232, -0.17587724,  0.24510906,  0.32426663, -0.10161217, -0.24711399, -0.05739979, -0.10385003, -0.07021745,  0.33655599,  0.36030255, -0.20790737, -0.38820222, -0.02846840,  0.09198677, -0.00565481,  0.16538244,  0.23224158, -0.14962025, -0.30094677,  0.01442299,  0.17628812, -0.02537003
 -0.23011905,  0.20656046,  0.29047473, -0.10973054, -0.17385286,  0.01265633, -0.15326082, -0.14944160,  0.31688434,  0.33564173, -0.15461902, -0.23434873, -0.03255413, -0.12388789, -0.04637709,  0.34002195,  0.21053888, -0.22728048, -0.16009926,  0.05719590, -0.09460410, -0.08365459,  0.24115109,  0.21156729, -0.24886748
  0.20705507, -0.34447132, -0.04445247,  0.31104013, -0.10366217, -0.13462682,  0.26216459, -0.06256315, -0.29531197,  0.15797511,  0.18542694, -0.19420355,  0.04023596,  0.18384643, -0.23754851, -0.10576895,  0.29016372, -0.03363219, -0.20401539,  0.19928008,  0.02274508, -0.26326983,  0.06883213,  0.27674991, -0.18197568
 -0.18919331,  0.37386181, -0.15144026, -0.13359238,  0.24293416, -0.12109752, -0.19182170,  0.22148421,  0.00221976, -0.16292163,  0.20327392,  0.02991081, -0.25605542,  0.08996665,  0.12816233, -0.20347255,  0.09497678,  0.21215827, -0.25166076, -0.02744208,  0.21690831, -0.22380674, -0.08093852,  0.39399519, -0.21640589
  0.18854920, -0.43174898,  0.33934566, -0.09395253, -0.10543791,  0.18014028, -0.00002800, -0.19771226,  0.20550610, -0.08950328, -0.09970290,  0.19336402, -0.05024302, -0.11825496,  0.11696321,  0.02294831, -0.19696883,  0.23828980, -0.05028027, -0.17506670,  0.18843844, -0.00254950, -0.28068249,  0.40608713, -0.18748860
  0.01139396,  0.01523943, -0.12863280,  0.25678594, -0.32568446,  0.30131300, -0.18450085,  0.05570167,  0.00829556, -0.00418872, -0.02540324,  0.02079092,  0.06214734, -0.19221968,  0.28874643, -0.31974980,  0.30211235, -0.26891160,  0.26931640, -0.29202959,  0.27842974, -0.21387810,  0.10317119, -0.00261172, -0.01563027
 -0.00919175,  0.00941152,  0.03637909, -0.11620147,  0.20567871, -0.27992052,  0.30650150, -0.29924782,  0.28607774, -0.28042738,  0.29976936, -0.32656235,  0.32538106, -0.29576079,  0.24303302, -0.18210819,  0.13764349, -0.10084689,  0.05807708, -0.01284208, -0.02965695,  0.05197465, -0.04177252,  0.01736625, -0.00275524
  0.08792137, -0.27822057,  0.39457876, -0.35294423,  0.14801298,  0.12723904, -0.25250102,  0.16251652,  0.06497477, -0.28199061,  0.28697066, -0.07756718, -0.16417885,  0.28659217, -0.18668192, -0.04961889,  0.21434601, -0.23314469,  0.12863861, -0.01276512,  0.01873048, -0.10046811,  0.16903089, -0.16559986,  0.06612869
 -0.00690838,  0.01362657,  0.02147465, -0.10369980,  0.16197683, -0.10191606, -0.07464538,  0.25902973, -0.32373235,  0.17882901,  0.10356123, -0.30792396,  0.30650650, -0.10167492, -0.18357713,  0.30901701, -0.18661004, -0.07250471,  0.31988909, -0.38017178,  0.22526001, -0.01234676, -0.15631624,  0.18838027, -0.07551936
  0.03876733, -0.12325588,  0.19128750, -0.23644012,  0.25340455, -0.21274985,  0.12465104,  0.01161408, -0.17141261,  0.27102780, -0.25676191,  0.13422472,  0.04870407, -0.19284159,  0.21504338, -0.10990773, -0.05229963,  0.15792756, -0.12698885, -0.03576645,  0.25282106, -0.39345128,  0.38486167, -0.25085418,  0.07839628
 -0.03216428,  0.07610780, -0.04925116, -0.04814383,  0.18378710, -0.29971079,  0.31935021, -0.23683019,  0.08056719,  0.09817895, -0.23516152,  0.30997494, -0.31753106,  0.25381314, -0.13698655, -0.02545615,  0.19714790, -0.31357787,  0.33814249, -0.25362852,  0.09613322,  0.04310149, -0.11767297,  0.11016170, -0.04035107
  0.02855834, -0.09740620,  0.16465388, -0.19128658,  0.14429784, -0.02255418, -0.12531215,  0.24280778, -0.28879401,  0.25665533, -0.17203007,  0.06353848,  0.05114000, -0.16135084,  0.25244962, -0.30110387,  0.28019065, -0.16957608, -0.00702262,  0.18935964, -0.31834702,  0.34391919, -0.27298772,  0.15675600, -0.04655437
