  0.00352593, -0.32619452,  0.35996244, -0.36003661, -0.07564436,  0.13878205,  0.33171717, -0.05673747,  0.10460556, -0.02710119,  0.32307129,  0.15137971,  0.12672004, -0.14256060, -0.06294140,  0.03267534, -0.10348874, -0.04097862, -0.01540330, -0.12685600,  0.09066516, -0.02239752,  0.17424658, -0.05697756, -0.16556011,  0.05805555,  0.13766131,  0.03449946, -0.13147565,  0.01212362,  0.13348919, -0.04955070,  0.05979425,  0.04226070, -0.03877227, -0.03552365, -0.12551696,  0.05015608,  0.01562964, -0.02007040, -0.03046109, -0.05163430,  0.01520760, -0.13493986, -0.03008144, -0.06099299,  0.08787267,  0.02237208,  0.10103709,  0.00057949,  0.00940855, -0.04227540, -0.03064833,  0.13637816,  0.19123078, -0.03397805, -0.09694333,  0.12418329
  0.00188236, -0.37747358,  0.21932271, -0.28566105,  0.00227074,  0.03176947,  0.02690875, -0.09927857,  0.01874108,  0.04314963, -0.12242979,  0.25562566, -0.06109965, -0.09592939, -0.00542259,  0.08671130,  0.13796558,  0.01481113,  0.10630996,  0.13457078,  0.04197760, -0.10596588, -0.17464954,  0.13265018,  0.17354743, -0.13928522, -0.13486110, -0.26135608,  0.09552091, -0.10042891, -0.14550389,  0.09577142, -0.07901232, -0.12848075,  0.11544745,  0.02304624,  0.15508163, -0.16761811, -0.02444667,  0.03548056,  0.02946064,  0.08322978,  0.02729542,  0.16422133,  0.01703746,  0.01077715, -0.17946493, -0.07546114, -0.08991774,  0.00880385,  0.02267379, -0.15426370,  0.10621100, -0.07068243, -0.06492353,  0.14059763,  0.09787370, -0.26667602
  0.00038201, -0.40208285,  0.06417556, -0.16637955,  0.06910796, -0.03804617, -0.16550124, -0.09808121, -0.05611923,  0.04500798, -0.39294502,  0.02001385, -0.13350971,  0.01701017, -0.00091493,  0.01968398,  0.04316888, -0.07831164,  0.03505669, -0.13384237, -0.15823564,  0.12174146, -0.15466573,  0.01488963,  0.15161164,  0.03579366, -0.08544986,  0.31276077,  0.06099369,  0.12603923,  0.01845220, -0.06509415, -0.01374683,  0.19467445, -0.15222988,  0.05720820,  0.00466193,  0.18911525,  0.01236531, -0.05838215, -0.05539108, -0.08433266, -0.09060329, -0.07685884,  0.02986991,  0.06779095,  0.14492617,  0.21372940,  0.01300475,  0.01214250, -0.09022494,  0.32779756, -0.03500052,  0.08142187,  0.00651315, -0.01709807,  0.09803734,  0.07770623
 -0.00169539, -0.39689200, -0.08262260, -0.03020295,  0.11015997, -0.06460679, -0.17805027, -0.08448311, -0.05506976,  0.00805789, -0.25531063, -0.25853608, -0.08241090,  0.05685135, -0.01233049, -0.02720831, -0.20554772, -0.00325468, -0.02636492,  0.09617231,  0.09554748,  0.22936350,  0.25153910, -0.14035435, -0.22048012,  0.07265947,  0.18671855,  0.01033318, -0.02649322,  0.09567420,  0.08098769,  0.10025812,  0.16035371, -0.18738177,  0.08862707, -0.05935019, -0.03292928, -0.14827837, -0.02678553,  0.08763936,  0.08787777,  0.07678240,  0.10371631,  0.02368443, -0.06232121, -0.09138567,  0.01137527, -0.25032081,  0.01970417, -0.08576188, -0.02391623, -0.15123007,  0.15110530, -0.06229583, -0.20723921, -0.05444849, -0.05833704,  0.10227461
 -0.00210685, -0.36179453, -0.20007881,  0.07415980,  0.11086754, -0.04061678, -0.08903770, -0.04965899, -0.01383423, -0.00231166,  0.12574008, -0.31732766, -0.00652817,  0.04027032, -0.02340471, -0.03463087, -0.09813817,  0.17858532,  0.04557998,  0.11239889, -0.14227420, -0.20224147,  0.13850849, -0.06274918, -0.09175570, -0.01235464, -0.10218110, -0.26048705, -0.00070552, -0.35521550, -0.14581273, -0.16425648, -0.18338102,  0.05246553, -0.10995346,  0.01494341, -0.02303176,  0.15382007,  0.05258496, -0.10288682, -0.07963495, -0.05032675, -0.07593492,  0.03886920,  0.09197382,  0.07694803, -0.18706639,  0.02295337,  0.01873731,  0.13408204,  0.14831394,  0.03082761, -0.15332474,  0.10663291,  0.17490289,  0.05459260, -0.01569680,  0.12275934
 -0.00220132, -0.30188624, -0.26916653,  0.12313363,  0.08642070,  0.00751444, -0.02285832, -0.00131049,  0.00693029,  0.00150301,  0.37210819, -0.09601024, -0.00357446,  0.01933864,  0.00412744, -0.01120882,  0.17379981,  0.11847296, -0.21206218, -0.13471779, -0.01656882,  0.02050104, -0.16719074,  0.03601867,  0.11095756,  0.07138440, -0.11949837,  0.15975140, -0.02185977,  0.22731025, -0.03003066,  0.09539923, -0.12536258,  0.06394478,  0.19998386, -0.12070278, -0.10034141,  0.07614886,  0.00312039,  0.15608835,  0.26577624, -0.02023871, -0.00760712, -0.04217305, -0.12747789, -0.12485306, -0.02368417,  0.19785061,  0.05048396, -0.14089106,  0.05634719, -0.20662779,  0.06774314,  0.11684300, -0.00842717, -0.06963609, -0.00707614, -0.24032273
 -0.00112962, -0.22867999, -0.29448798,  0.11718088,  0.04758294,  0.06158483, -0.04949546,  0.06594009, -0.01945124, -0.00416342,  0.26986626,  0.15183312, -0.04151109,  0.08451825,  0.02476962, -0.03733721,  0.19400249, -0.07054575,  0.01549213,  0.09815340,  0.17289209, -0.06978345, -0.05927830,  0.01252783, -0.02756555,  0.06062798,  0.20158676, -0.01751575,  0.02839774, -0.00360089,  0.13577916, -0.09435405,  0.22779486,  0.15577443,  0.07275331,  0.14163705, -0.03755761, -0.26136573,  0.00419829, -0.16222482, -0.26157207,  0.25888459, -0.01313226, -0.02194743,  0.15344430,  0.14975060,  0.27781281, -0.04089666, -0.10816712,  0.17035621, -0.09751156,  0.10481279,  0.07004895,  0.03401206, -0.02821196,  0.08995076,  0.15855595, -0.05472093
  0.00036119, -0.15941004, -0.30569758,  0.10633906, -0.00115066,  0.10614408, -0.00517833,  0.09135378, -0.00811786, -0.04848249,  0.08626393,  0.29496630,  0.02847760,  0.09620275,  0.00920776, -0.04949221,  0.01522970, -0.20936622,  0.06527736, -0.14215425, -0.08454137, -0.11644726, -0.01084800,  0.08336181,  0.02217874, -0.19865890,  0.04387527, -0.02464946, -0.14703361, -0.13369272,  0.01297997,  0.06482143,  0.13399774, -0.18904572, -0.09497274, -0.01559223,  0.27144457,  0.03973393, -0.00647856,  0.11265700, -0.07686525, -0.40269683,  0.01038468, -0.13049642, -0.24435701, -0.01708413, -0.12406880, -0.15182744, -0.00840767, -0.20321399, -0.02971600,  0.15936580,  0.13974610, -0.03210123, -0.02477597, -0.03459951, -0.02069518,  0.18168613
  0.00213350, -0.09523686, -0.30131176,  0.08475438, -0.05421049,  0.13617755,  0.07541349,  0.05951972,  0.05143519, -0.07899716, -0.09588937,  0.29166653,  0.13208878,  0.02595132, -0.01211762,  0.00251897, -0.18699573, -0.12118106,  0.01079289, -0.02567473,  0.14859297,  0.16335125, -0.03707366,  0.05786727,  0.06516367, -0.03406784, -0.16255536, -0.05677783, -0.03148813,  0.17318437,  0.00007227,  0.00527160, -0.11881124, -0.06780258, -0.24465115,  0.08325190, -0.10439490,  0.16613646, -0.10767669, -0.14673743,  0.19263161,  0.18235112,  0.25936062,  0.18314894,  0.31930440, -0.17638972, -0.07950123, -0.02317897,  0.13742710,  0.17808339,  0.02105007, -0.01630964,  0.02589862, -0.01664251,  0.07760878,  0.03060275, -0.18471257,  0.09632559
  0.00450505, -0.03760709, -0.28173936,  0.04701232, -0.10558873,  0.14891088,  0.13684442, -0.01394041,  0.11785045, -0.04743329, -0.21869720,  0.16010477,  0.16667493, -0.08590830, -0.00772555,  0.08664572, -0.18450059,  0.10877583,  0.16632397,  0.09370282, -0.06823543, -0.04126572,  0.09235797, -0.03249546,  0.00384546,  0.09289126,  0.02830173,  0.07844464,  0.23965258,  0.03848431,  0.09366709,  0.12020384, -0.08505659, -0.01640925,  0.00625974, -0.20892067, -0.11811515, -0.11036142,  0.14838945,  0.21779051, -0.11071794,  0.07101648, -0.38501849,  0.23380840, -0.17277633,  0.08074393,  0.11566381,  0.05370261, -0.13900903, -0.09385027, -0.05194406, -0.04367379, -0.05864765,  0.01644463,  0.26740697,  0.02045364, -0.08329581, -0.03852810
