 -0.37806718, -0.57651211,  0.38055561, -0.45937440,  0.35731469,  0.19844409,  0.04239964
 -0.37802650, -0.48131083,  0.04768939,  0.33369212, -0.51947545, -0.47416464, -0.13085983
 -0.37797835, -0.14384010, -0.41253624,  0.49179498,  0.07669179,  0.60395297,  0.23184720
 -0.37794364,  0.12748536, -0.53908572, -0.13880005,  0.44491938, -0.33840656, -0.46749863
 -0.37792374,  0.26289258, -0.24525165, -0.47129225, -0.30675584, -0.15748572,  0.62200923
 -0.37790759,  0.39002307,  0.24904878, -0.16488112, -0.41568607,  0.41371449, -0.52144242
 -0.37790428,  0.42166417,  0.51954781,  0.40889462,  0.36296354, -0.24606546,  0.22354464
