 -0.20148016, -0.35766888,  0.39479240, -0.16295230,  0.27600922,  0.16837278, -0.06043140, -0.21785395,  0.12607996, -0.05951790,  0.22275866, -0.07945910,  0.09195284, -0.03021012,  0.10779381, -0.10072369, -0.03391242,  0.09967309,  0.08269619, -0.05966052, -0.07016503,  0.08006416,  0.02208598,  0.02035445, -0.23176188, -0.11368608,  0.14720697, -0.30006223, -0.02346617,  0.12356940,  0.22958169, -0.00302511, -0.08190899, -0.07275696, -0.07240487, -0.11852431, -0.03575183, -0.04294016, -0.06301171, -0.09068496,  0.02769958,  0.14426152,  0.12580340,  0.13088776,  0.05671252,  0.01641977,  0.04089807,  0.00310564
 -0.21442029, -0.32426231,  0.28275213, -0.16754201,  0.13196920,  0.01693669, -0.07439788, -0.07097377,  0.03179243,  0.05955146,  0.03092407,  0.13140249, -0.00372787, -0.06259913, -0.19380869, -0.08884348, -0.02279666,  0.06025939, -0.03542274, -0.01163691, -0.02167622, -0.04264384, -0.00487464,  0.05940739,  0.02782345,  0.23141326,  0.02854436,  0.24128502, -0.19906465, -0.20301900, -0.15896402, -0.00898884,  0.22336248, -0.07413936,  0.12584282,  0.14724409,  0.11959457,  0.07068937,  0.11913510,  0.15868901, -0.08279047, -0.26678832, -0.23810670, -0.28038890, -0.16303082, -0.08270776, -0.06879673, -0.08003097
 -0.22598271, -0.28553983,  0.17993784, -0.13091981, -0.02428480, -0.10742566, -0.03834979,  0.04044155, -0.09390347,  0.07659166, -0.17116893,  0.17757410, -0.11356183,  0.06960630, -0.18869800,  0.11946976, -0.08532874, -0.04784994, -0.02070239, -0.00343350,  0.03666446, -0.08402082, -0.07835983, -0.04932836,  0.28738213, -0.03821584, -0.01324859,  0.23603112,  0.19003625,  0.23315149, -0.33675444,  0.07929288, -0.10331103,  0.09138607, -0.03196051, -0.06139004,  0.00885363, -0.04585202,  0.00528198, -0.11900301,  0.14049206,  0.14974040,  0.12542547,  0.20383085,  0.22308236,  0.19133467,  0.01135564,  0.23726092
 -0.23582577, -0.24281972,  0.08849354, -0.05640993, -0.15860934, -0.17009333,  0.02231870,  0.09722511, -0.14253108, -0.00094792, -0.25330446,  0.04494573, -0.04779882,  0.13445468,  0.14982558,  0.17991735, -0.05928477, -0.06297929,  0.03917360,  0.09725300,  0.09074680, -0.03057963,  0.06384438, -0.09400501, -0.04601798, -0.19280161, -0.05990939, -0.03260854,  0.35344427, -0.07778294,  0.21123539, -0.12288420, -0.19428917,  0.12853525, -0.00989100,  0.13465142, -0.13181703,  0.03956771, -0.08395256,  0.03992762, -0.16442698, -0.04768731, -0.01563386, -0.08834950, -0.18427864, -0.28672102,  0.03963788, -0.34397315
 -0.24391709, -0.19653626,  0.01812208,  0.05014642, -0.23518468, -0.17017132,  0.09957152,  0.12598132, -0.06914455, -0.08102545, -0.17454072, -0.14368423,  0.12147562,  0.00814073,  0.26640124, -0.04213923,  0.04555328, -0.03934777, -0.07464238,  0.12462008,  0.06679931,  0.05907489,  0.04938145,  0.10489420, -0.08538491,  0.14013926, -0.12738243, -0.05879227, -0.16730237, -0.38263504,  0.20542743,  0.12806986,  0.16084873,  0.12082730,  0.00652290, -0.10646934, -0.10711007, -0.05050001, -0.06234209,  0.05005918,  0.12465724,  0.02046311, -0.04489886,  0.00971819,  0.04537577,  0.32456705, -0.02035833,  0.33922240
 -0.24978323, -0.14915381, -0.03704528,  0.16536924, -0.24428038, -0.11080099,  0.16577319,  0.12121273,  0.06313866, -0.07611576, -0.00825680, -0.24829148,  0.13460600, -0.10950063, -0.04571140, -0.17249701,  0.09682213, -0.07758830, -0.14890813, -0.03829579, -0.03476087,  0.09446881, -0.14628330,  0.01286332,  0.19061689,  0.06374875, -0.08893458, -0.05756505, -0.33365688,  0.18024924, -0.10249356, -0.12185973,  0.06098630, -0.04696081, -0.10582714, -0.05122343,  0.18748346,  0.07513527,  0.06748522,  0.02569035, -0.07099285,  0.09439556,  0.20387795,  0.16160195,  0.14532535, -0.30476472, -0.00528907, -0.29347072
 -0.25296148, -0.10329157, -0.08844208,  0.25483627, -0.19145117, -0.00397867,  0.17458400,  0.05151592,  0.13911007,  0.01769819,  0.15905984, -0.19646678, -0.05303014, -0.06294029, -0.25485224,  0.03403625,  0.06307694, -0.09250524,  0.04578946, -0.13255367, -0.10347909,  0.02279906,  0.05101501, -0.18439763, -0.02093262, -0.22708784, -0.04202983, -0.04300698,  0.04889187,  0.20573543,  0.00395766, -0.01121343, -0.09160714, -0.30325145,  0.06197538,  0.10395507, -0.09305086, -0.13632537,  0.00820091, -0.16123569,  0.01806902, -0.10287181, -0.22121265, -0.16892677, -0.32260295,  0.21196261,  0.07932187,  0.18392906
 -0.25350875, -0.05959073, -0.13669660,  0.29297816, -0.08652906,  0.10785107,  0.10593382, -0.06420206,  0.08324148,  0.12007690,  0.25687533, -0.00120709, -0.20792323,  0.01759061, -0.00781907,  0.22467513,  0.03901845, -0.01037721,  0.19823063,  0.02995962, -0.05922103, -0.12369849,  0.22032213,  0.08434135, -0.25680641,  0.06786961,  0.01430833, -0.05381818,  0.20465380, -0.01843551, -0.11990817,  0.16058671,  0.08008634,  0.09516877,  0.11658452, -0.10754033,  0.08524930,  0.20839641,  0.02844003,  0.19487591,  0.01872918, -0.04252944,  0.05200170, -0.07038008,  0.37621523, -0.07395175, -0.22454468, -0.04576857
 -0.25181542, -0.01780610, -0.17007821,  0.27929822,  0.04956578,  0.17074535,  0.01112881, -0.12860860, -0.06593221,  0.11870719,  0.21029564,  0.20071982, -0.12386098,  0.04462081,  0.24986734,  0.02480832,  0.05931810,  0.03750193,  0.00071370,  0.14311063,  0.04514296, -0.16914567, -0.15195094,  0.17826099,  0.07351508,  0.26209104,  0.16032761,  0.01207507, -0.03210743, -0.06859085, -0.06473643, -0.15075720, -0.08629543,  0.15969055, -0.12813422,  0.11385553,  0.07260151, -0.21921149,  0.05030239, -0.12939889, -0.01752658,  0.01803345, -0.02127509,  0.22229713, -0.28200465, -0.03535819,  0.29487022,  0.03246488
 -0.24790877,  0.02089122, -0.18922794,  0.21621278,  0.17924455,  0.16756100, -0.06299022, -0.10167917, -0.17761472, -0.00950642,  0.02499597,  0.25705568,  0.08000828,  0.03636388,  0.10330913, -0.19779443,  0.10625155,  0.04331538, -0.21711752, -0.04177041,  0.15445603,  0.02671032, -0.17769741, -0.17743418,  0.21195399, -0.15325045,  0.12818214,  0.11954494, -0.07159984,  0.01185162,  0.16327358,  0.04521767, -0.00828972, -0.10758647,  0.05129041,  0.02624428, -0.28307339,  0.17911317, -0.12797881, -0.02361444,  0.01935197,  0.09543831,  0.08021026, -0.25800715,  0.12659525,  0.11605279, -0.27747818, -0.09650452
