 -0.01794709,  0.10641299, -0.38530300, -0.63541047,  0.28842071, -0.07728278, -0.18645674, -0.02062148,  0.28066334,  0.04249350,  0.08775516, -0.00566609, -0.09853616, -0.09341109, -0.13752902, -0.01458861, -0.15753541, -0.05703835, -0.05657533, -0.04030879,  0.03758593,  0.08478898, -0.02920293,  0.07868906, -0.09922477, -0.00614376,  0.07927410,  0.12374517,  0.02836619, -0.05278339,  0.01830610,  0.00596067,  0.05545578, -0.04235745, -0.05858844,  0.01866054,  0.00261147, -0.00410371,  0.06615600, -0.07816556,  0.11211677, -0.01104125, -0.05137581, -0.03182081,  0.02180776,  0.00173850, -0.12787421,  0.04777841,  0.06114018,  0.02475489,  0.12079520, -0.01475341, -0.07756500,  0.00781609,  0.01634352, -0.11405189,  0.08774330, -0.03334782
 -0.01408720,  0.12583256, -0.40905353, -0.32380666, -0.13281744, -0.11585774,  0.00258066, -0.10189426, -0.27221319,  0.14404008, -0.03672792,  0.22832879,  0.06474149,  0.04218049,  0.22917534, -0.04572115,  0.09670547,  0.07373539,  0.11961489,  0.08773003, -0.10040437, -0.16959343, -0.05160340, -0.05430960,  0.09935655,  0.00430939, -0.03902034, -0.31810890, -0.09819542,  0.07954920, -0.02280818,  0.02694132, -0.06141766,  0.10432804,  0.10306375, -0.02871924, -0.07745372, -0.03248363, -0.17483162,  0.10903500, -0.14134339, -0.08694777,  0.05919052,  0.02548479,  0.06200650, -0.01183338,  0.14360825, -0.15308018, -0.11400295, -0.02159065,  0.00059615, -0.01697443,  0.08280090,  0.08079196,  0.08066142,  0.16561282, -0.11464736,  0.14421503
 -0.01024104,  0.14892692, -0.39539841, -0.05485596, -0.39257059,  0.08040857,  0.17195242, -0.04460706, -0.32200894, -0.12879091, -0.12332536, -0.10613392, -0.05717202,  0.11599110, -0.06653213, -0.03240693,  0.14414077, -0.08658982, -0.02760451, -0.03031479,  0.14028820,  0.04716242,  0.13303827,  0.02319906,  0.02554130, -0.10292902, -0.16043207,  0.27291359,  0.10385088, -0.01209729, -0.05167839, -0.03402404,  0.02114532, -0.12677082, -0.03970482, -0.00422840,  0.17609719,  0.07313202,  0.17675140,  0.08212242,  0.01176877,  0.15934189,  0.02383964, -0.08479766, -0.00063783,  0.04710024, -0.01471784,  0.23130013,  0.09104312,  0.01098125, -0.04139882,  0.19705651, -0.01688942, -0.09306219, -0.08994940, -0.02849661,  0.03526116, -0.10598496
 -0.00627366,  0.17302811, -0.35313733,  0.15022458, -0.26123005,  0.29327632,  0.18521077,  0.09035832,  0.26771515, -0.17125226,  0.03676637, -0.19103299,  0.00512588,  0.02746577, -0.21937371,  0.08935310, -0.05392099,  0.07690551, -0.14405902, -0.02153376,  0.03677565,  0.01432558, -0.12006140, -0.08940928, -0.06400748,  0.22023664,  0.11352578, -0.09077282, -0.03938635,  0.01782455,  0.08057671, -0.06040879, -0.05480253,  0.16497272, -0.05217125, -0.02621575, -0.13933651, -0.05870269, -0.06727800, -0.13995368,  0.05768672, -0.07477372, -0.12307189,  0.23406184, -0.07585471,  0.04561183,  0.00361274, -0.25370519, -0.07907867, -0.05629184, -0.03838433, -0.09126749,  0.09298010, -0.10654362, -0.05711107, -0.02355298, -0.11755972,  0.04499748
 -0.00200575,  0.19627763, -0.29052877,  0.27176890,  0.13009769,  0.28572162,  0.07578786,  0.15828344,  0.32157794,  0.12796790,  0.06196941,  0.16425044,  0.18358461, -0.12949612,  0.13916181,  0.07027704, -0.04111699,  0.10872769,  0.13665136, -0.03149295, -0.17799654, -0.10424071,  0.16837280,  0.06152689,  0.15578836, -0.15444367,  0.03917759,  0.02670429,  0.05118280, -0.04575338,  0.04002324,  0.06788710, -0.01678770, -0.15030545,  0.20281603,  0.02762446,  0.01011673,  0.01099269, -0.02439109,  0.04734062, -0.15266499,  0.01612683,  0.20920316, -0.06070351, -0.03294756, -0.08530516,  0.02362742,  0.23697365,  0.11049761,  0.07954556, -0.02904843, -0.08049003,  0.01811423,  0.14157665, -0.02459927, -0.09688244,  0.01380882, -0.13772153
  0.00245148,  0.21692784, -0.21552310,  0.29844853,  0.39905656,  0.04131315, -0.01394683,  0.12755406, -0.21880580,  0.18433918, -0.11522936,  0.12037495, -0.04777454, -0.11903237,  0.14742874, -0.06366013, -0.04388755, -0.15638323, -0.04465038, -0.01447898,  0.03154368,  0.31959655, -0.08257252, -0.01999731, -0.12814210, -0.14545690, -0.05376261,  0.12424659, -0.01019393,  0.01391188,  0.04870865,  0.00691644, -0.00265303,  0.12154176, -0.16209741,  0.09640554,  0.08589503,  0.06004680,  0.00611129, -0.01517602,  0.03268765,  0.17702840, -0.13289098,  0.00618120, -0.08082011,  0.02886372,  0.02869177, -0.23988012, -0.18456462, -0.10119468, -0.15033970,  0.05362500, -0.10963961, -0.05579749,  0.13900911,  0.01780844, -0.06240618,  0.06841980
  0.00730799,  0.23424661, -0.13641364,  0.22599088,  0.28729418, -0.19762469,  0.01692532,  0.08352771, -0.25008809, -0.04117239, -0.06581084, -0.19800798, -0.22141651,  0.09126642, -0.02727075, -0.09961500, -0.03528330,  0.06598696, -0.03182657,  0.09092400, -0.04690000, -0.12088746, -0.13321407,  0.02256360, -0.22722236,  0.29471550,  0.06311245, -0.18187924, -0.03169153, -0.03980967, -0.12781951,  0.07012494,  0.01933212, -0.17625608, -0.04693539, -0.08463601, -0.11252399, -0.05810486,  0.05824020, -0.10283233,  0.08238276, -0.16438146,  0.11921894,  0.02847540, -0.00537226, -0.08626178,  0.05395821,  0.22719810,  0.22660642,  0.06249768, -0.03228867, -0.02077214,  0.17527947,  0.06979763, -0.00997811,  0.09747444,  0.18214989, -0.06817951
  0.01269249,  0.24526402, -0.07151673,  0.16367953,  0.08241492, -0.31121214, -0.00760697,  0.05023526,  0.07609339, -0.13271572,  0.13854448, -0.19003538,  0.00500458,  0.23670368, -0.12198746,  0.01574540,  0.11495669, -0.06114843,  0.22345895,  0.00011534,  0.04661982, -0.16466800,  0.11510373,  0.13502153,  0.30373316, -0.05805579,  0.02352067, -0.07245435, -0.11705833,  0.05031006, -0.15797345, -0.08524873,  0.12982339,  0.09262496,  0.02053203,  0.12444004,  0.06084540,  0.02666030, -0.09401267,  0.03059077,  0.08507441,  0.01035045, -0.14608877, -0.19503458, -0.12465261,  0.06679841, -0.20874402, -0.14269919, -0.17438982,  0.03347199,  0.12336284, -0.08257458, -0.27242060,  0.09766097, -0.08389193,  0.10120335,  0.03117955, -0.11115439
  0.01834013,  0.25009610, -0.02161812,  0.14294558, -0.03592770, -0.32260151, -0.13121276, -0.00669996,  0.14646882, -0.06021338,  0.16961344,  0.06225249,  0.25498447,  0.00813900, -0.09738230,  0.13491963,  0.13773613, -0.10448632, -0.15093486, -0.03180108,  0.16292406,  0.04335746, -0.09333055, -0.26842394,  0.03354743, -0.15243625, -0.16103745,  0.06008479,  0.12140435,  0.11119853,  0.15039945, -0.08261564,  0.05315641, -0.04043214, -0.07278170, -0.15888411, -0.05763315, -0.05171863,  0.07305506,  0.10584931, -0.01287104, -0.14244484,  0.03450557,  0.00499608,  0.28080124, -0.26655118,  0.02935333,  0.09256459,  0.12873296, -0.04118699,  0.01043128, -0.10489638, -0.01443443, -0.16116552,  0.18794764,  0.09101294, -0.02969578,  0.17658696
  0.02391230,  0.25059185,  0.02154193,  0.12707398, -0.12918781, -0.24873697, -0.24205677, -0.08226172, -0.01789182, -0.03679452,  0.01388228,  0.13201657,  0.08086539, -0.27034251,  0.02386774,  0.13793093, -0.11657733,  0.19733581, -0.16454112,  0.00483219, -0.01801668, -0.08199648,  0.20984999, -0.00334922, -0.19174788,  0.21806919,  0.01731395,  0.11506496,  0.04352426, -0.11942644,  0.00143529,  0.09286621, -0.03302418,  0.15302526,  0.23086829, -0.06161076,  0.03080887, -0.01858474,  0.00794003,  0.00199154, -0.03378678,  0.08689743, -0.08658527, -0.13728208,  0.13775376,  0.32023966, -0.14964773, -0.02162236, -0.15333401,  0.08374492, -0.09331912,  0.15704909,  0.10397100,  0.04247879, -0.18455247, -0.06907509,  0.10453774,  0.12472022
