 -0.14141026, -0.14141063, -0.14141094, -0.14141134, -0.14141186, -0.14141233, -0.14141280, -0.14141323, -0.14141368, -0.14141413, -0.14141450, -0.14141480, -0.14141508, -0.14141549, -0.14141594, -0.14141641, -0.14141688, -0.14141736, -0.14141784, -0.14141832, -0.14141876, -0.14141914, -0.14141943, -0.14141963, -0.14141978, -0.14141988, -0.14141993, -0.14142006, -0.14142028, -0.14142058, -0.14142086, -0.14142107, -0.14142124, -0.14142134, -0.14142144, -0.14142172, -0.14142223, -0.14142299, -0.14142401, -0.14142533, -0.14142691, -0.14142870, -0.14143068, -0.14143282, -0.14143506, -0.14143738, -0.14143968, -0.14144196, -0.14144430, -0.14144680
  0.14112995,  0.14927141,  0.15671752,  0.16336589,  0.16907596,  0.17367947,  0.17707862,  0.17917478,  0.17989055,  0.17915404,  0.17690495,  0.17311893,  0.16780350,  0.16099690,  0.15270202,  0.14295937,  0.13184419,  0.11944563,  0.10586404,  0.09121960,  0.07564958,  0.05931420,  0.04237702,  0.02501292,  0.00740680, -0.01027273, -0.02785274, -0.04515045, -0.06198374, -0.07818550, -0.09361318, -0.10811612, -0.12154668, -0.13378108, -0.14470334, -0.15418831, -0.16216848, -0.16860164, -0.17345649, -0.17672568, -0.17843533, -0.17864034, -0.17740121, -0.17479725, -0.17092482, -0.16588839, -0.15982181, -0.15284678, -0.14507724, -0.13663573
 -0.20007506, -0.19519347, -0.18797783, -0.17832349, -0.16623742, -0.15183031, -0.13519433, -0.11649828, -0.09595554, -0.07384071, -0.05047558, -0.02618982, -0.00132253,  0.02378293,  0.04870075,  0.07301759,  0.09633883,  0.11826631,  0.13840211,  0.15637543,  0.17184997,  0.18453989,  0.19419574,  0.20063265,  0.20372976,  0.20340826,  0.19966621,  0.19257825,  0.18229278,  0.16900676,  0.15295273,  0.13443530,  0.11381132,  0.09146321,  0.06780287,  0.04328986,  0.01833681, -0.00665331, -0.03127441, -0.05514424, -0.07792320, -0.09931760, -0.11905532, -0.13690772, -0.15269234, -0.16626457, -0.17755070, -0.18649621, -0.19307088, -0.19729597
  0.26784713,  0.24646480,  0.22072668,  0.19120526,  0.15844325,  0.12298571,  0.08576960,  0.04777644,  0.01006825, -0.02631894, -0.06040292, -0.09120413, -0.11778671, -0.13930926, -0.15530212, -0.16539372, -0.16931800, -0.16701537, -0.15866458, -0.14462843, -0.12542183, -0.10167767, -0.07422763, -0.04402919, -0.01213067,  0.02025436,  0.05188546,  0.08159506,  0.10834413,  0.13116234,  0.14916319,  0.16170809,  0.16836568,  0.16884857,  0.16310346,  0.15140447,  0.13405386,  0.11150907,  0.08442747,  0.05359085,  0.01985061, -0.01590118, -0.05267278, -0.08946425, -0.12531148, -0.15928992, -0.19065481, -0.21871634, -0.24286007, -0.26262673
  0.29007159,  0.23289346,  0.17246973,  0.11062159,  0.04945684, -0.00869878, -0.06162696, -0.10725333, -0.14384193, -0.17006215, -0.18507862, -0.18868881, -0.18130589, -0.16398609, -0.13815916, -0.10563653, -0.06848325, -0.02887365,  0.01107043,  0.04933670,  0.08406598,  0.11364062,  0.13674665,  0.15233270,  0.15967990,  0.15848911,  0.14883064,  0.13112604,  0.10617434,  0.07513254,  0.03947091,  0.00089973, -0.03867105, -0.07721194, -0.11265183, -0.14302341, -0.16644600, -0.18126882, -0.18622962, -0.18056384, -0.16402050, -0.13684697, -0.09985634, -0.05432501, -0.00192443,  0.05534968,  0.11537199,  0.17596827,  0.23498848,  0.29045526
  0.29198816,  0.21124900,  0.12846416,  0.04726903, -0.02828317, -0.09398073, -0.14578112, -0.18022935, -0.19511458, -0.18976877, -0.16544219, -0.12536239, -0.07417862, -0.01745940,  0.03904129,  0.09011131,  0.13144324,  0.16012752,  0.17452357,  0.17411219,  0.15992586,  0.13413309,  0.09944566,  0.05863290,  0.01475800, -0.02952368, -0.07214092, -0.11046926, -0.14169752, -0.16321593, -0.17261794, -0.16815665, -0.14936092, -0.11742826, -0.07451427, -0.02375451,  0.03078423,  0.08416869,  0.13099498,  0.16635028,  0.18641454,  0.18866389,  0.17218643,  0.13760684,  0.08686805,  0.02298679, -0.05037866, -0.12969146, -0.21148996, -0.29214583
 -0.11501153, -0.09850205, -0.06871074, -0.02789982,  0.02026140,  0.07114257,  0.11681677,  0.14935525,  0.16171787,  0.14978303,  0.11328280,  0.05553049, -0.01668385, -0.09396770, -0.16337878, -0.21298830, -0.23372493, -0.22061767, -0.17396904, -0.09950502, -0.00740398,  0.08870760,  0.17425265,  0.23610054,  0.26431822,  0.25468214,  0.20882530,  0.13345407,  0.04015463, -0.05673488, -0.14199013, -0.20313803, -0.23233335, -0.22656312, -0.18877616, -0.12753112, -0.05350269,  0.02160607,  0.08654925,  0.13255409,  0.15496594,  0.15336374,  0.13062711,  0.09256483,  0.04661500,  0.00026270, -0.03967659, -0.06939179, -0.08808415, -0.09740271
  0.14612063,  0.09431476,  0.03095686, -0.03534277, -0.09440572, -0.13560503, -0.15096506, -0.13638865, -0.09319553, -0.02793643,  0.04840896,  0.12177319,  0.17765452,  0.20355827,  0.19286774,  0.14581031,  0.06948438, -0.02301910, -0.11522193, -0.19041176, -0.23411444, -0.23719649, -0.19792023, -0.12261487, -0.02437585,  0.07914636,  0.16876696,  0.22807174,  0.24659799,  0.22148660,  0.15846326,  0.07010462, -0.02713461, -0.11595281, -0.18097834, -0.21199502, -0.20508141, -0.16334220, -0.09630854, -0.01756562,  0.05825633,  0.11805639,  0.15229354,  0.15650634,  0.13170845,  0.08376600,  0.02222879, -0.04252754, -0.10102506, -0.14577207
  0.26754082,  0.15043331,  0.02183984, -0.09548157, -0.18129952, -0.22244720, -0.21276489, -0.15660134, -0.06771669,  0.03344053,  0.12429598,  0.18544210,  0.20540908,  0.18233543,  0.12264045,  0.04085804, -0.04331449, -0.11059409, -0.14639279, -0.14398396, -0.10642110, -0.04471615,  0.02422335,  0.08164644,  0.11216508,  0.10726580,  0.06794477,  0.00430872, -0.06613146, -0.12382090, -0.15310288, -0.14477935, -0.09843900, -0.02360210,  0.06303718,  0.14247205,  0.19571387,  0.20929620,  0.17898466,  0.10994906,  0.01571938, -0.08423575, -0.16855531, -0.21834738, -0.22144297, -0.17499347, -0.08660431,  0.02908465,  0.15327427,  0.26646803
 -0.29444021, -0.10253249,  0.07152870,  0.18759301,  0.22797301,  0.19636110,  0.10882584, -0.00543671, -0.11287548, -0.18463220, -0.20345218, -0.16757471, -0.09061722,  0.00480340,  0.09477508,  0.15511842,  0.16931420,  0.13437508,  0.06343804, -0.01913210, -0.08941617, -0.13000086, -0.13122500, -0.09416588, -0.03228494,  0.03721827,  0.09763299,  0.13117664,  0.12492311,  0.07949731,  0.00683878, -0.07441315, -0.14026620, -0.16684116, -0.14353052, -0.07703237,  0.01563867,  0.10961157,  0.17901773,  0.20354315,  0.17360988,  0.09471953, -0.01470381, -0.12584803, -0.20611454, -0.22871624, -0.17881436, -0.05843202,  0.11138266,  0.29357925
  0.28302470,  0.06532075, -0.12156057, -0.22409224, -0.22226667, -0.13226459,  0.00219787,  0.12693418,  0.19603207,  0.18845599,  0.11353574,  0.00330293, -0.09862941, -0.15665615, -0.15386620, -0.09568436, -0.00726945,  0.07668262,  0.12914019,  0.13773012,  0.10337651,  0.04075820, -0.02857488, -0.08820680, -0.12530385, -0.13145582, -0.10361570, -0.04421826,  0.03323144,  0.10749003,  0.15153178,  0.14476676,  0.08459189, -0.01282506, -0.11213771, -0.17417002, -0.17160603, -0.10017412,  0.01770855,  0.13836945,  0.21286830,  0.20935614,  0.12385289, -0.01467380, -0.15393712, -0.23861839, -0.22913103, -0.11449260,  0.07743509,  0.28773187
 -0.07667963, -0.02713530,  0.02516572,  0.06508715,  0.08216840,  0.07020273,  0.02715475, -0.03729525, -0.09970278, -0.13046736, -0.10748574, -0.03022651,  0.07357206,  0.15832811,  0.18091759,  0.12021038, -0.00648623, -0.14656421, -0.23176656, -0.21173723, -0.08704697,  0.08776851,  0.23083935,  0.27242675,  0.18711130,  0.01263435, -0.16753892, -0.27027175, -0.24961153, -0.11632868,  0.06579679,  0.21070721,  0.25394206,  0.18273656,  0.03413822, -0.12265180, -0.21629564, -0.20674928, -0.10355899,  0.03920607,  0.15163286,  0.18412173,  0.12934806,  0.02321199, -0.07729856, -0.12561898, -0.10685184, -0.03917006,  0.03848122,  0.08762624
  0.05115820,  0.02621464, -0.02597598, -0.07591964, -0.08911628, -0.04696316,  0.03717125,  0.11923806,  0.14709758,  0.09335247, -0.02308091, -0.14346393, -0.19890786, -0.15255430, -0.01967922,  0.13469155,  0.23070553,  0.21419382,  0.08740268, -0.08909658, -0.22769658, -0.25714658, -0.16029966,  0.01673299,  0.18597596,  0.26465349,  0.21593441,  0.06171797, -0.12067542, -0.24072156, -0.24098225, -0.12423032,  0.04892989,  0.19198301,  0.23394765,  0.15737198,  0.00598200, -0.13779804, -0.19846614, -0.15123646, -0.03106134,  0.09133495,  0.14937002,  0.11903682,  0.02833302, -0.06363802, -0.10304986, -0.07121615,  0.00581795,  0.07462849
 -0.22902239, -0.01775738,  0.18841757,  0.25924204,  0.15790075, -0.04618837, -0.22889279, -0.27941807, -0.16634571,  0.03975567,  0.21325001,  0.25503804,  0.14879254, -0.02836810, -0.16473111, -0.19199288, -0.11744884, -0.00554414,  0.07980914,  0.11273631,  0.09355113,  0.04117107, -0.01359567, -0.04584161, -0.05440629, -0.04096619, -0.00455659,  0.03185105,  0.03616408,  0.00508389, -0.04059501, -0.06868642, -0.04700752,  0.03151326,  0.11745132,  0.13646476,  0.05533141, -0.08599194, -0.19244086, -0.18239787, -0.05042022,  0.12798049,  0.23943434,  0.20865529,  0.05055313, -0.13956132, -0.24248157, -0.18312945,  0.01274933,  0.22488938
  0.18611533, -0.04001299, -0.21076334, -0.18065978,  0.01799096,  0.20693055,  0.22266652,  0.05374565, -0.15431915, -0.22634458, -0.10842566,  0.08782782,  0.19319880,  0.12441796, -0.04519263, -0.15543806, -0.10811824,  0.04247228,  0.14961578,  0.11046929, -0.04289555, -0.16584868, -0.13707463,  0.02002273,  0.16337763,  0.16228598,  0.01649817, -0.14246037, -0.17133246, -0.04554882,  0.11368754,  0.15793039,  0.05059904, -0.10580148, -0.15949343, -0.05344995,  0.11587226,  0.18898277,  0.09120298, -0.09936075, -0.21674282, -0.14978288,  0.05059162,  0.21459403,  0.20002459,  0.01624850, -0.17833319, -0.20705154, -0.03800778,  0.18508858
 -0.06738362,  0.04372422,  0.06640985, -0.00064697, -0.05826378, -0.03011124,  0.05075548,  0.08310962,  0.01263360, -0.10336507, -0.14374132, -0.04433537,  0.12359723,  0.20996084,  0.11957134, -0.09129290, -0.24745950, -0.20641103,  0.01333108,  0.23709308,  0.26937776,  0.07168004, -0.18938723, -0.28604813, -0.13851573,  0.12389799,  0.27962727,  0.19405066, -0.05901801, -0.25592665, -0.23017168, -0.01650592,  0.19622996,  0.23784173,  0.08780958, -0.11656515, -0.20503669, -0.12062857,  0.04535744,  0.14423912,  0.10409790, -0.01265154, -0.08480496, -0.05351011,  0.02801037,  0.05861865,  0.00239252, -0.06486222, -0.04345474,  0.06668055
  0.15345759, -0.01272280, -0.13832472, -0.15322350, -0.06096144,  0.07290490,  0.16446170,  0.15639574,  0.04737793, -0.10062731, -0.19370183, -0.16569958, -0.02208463,  0.14752536,  0.22499499,  0.14904132, -0.03401486, -0.19712057, -0.21758593, -0.07543924,  0.12062516,  0.22121320,  0.15225287, -0.03407275, -0.19216094, -0.19863031, -0.05033197,  0.13586439,  0.21302367,  0.12412239, -0.06157761, -0.20170895, -0.18961410, -0.03915393,  0.13794161,  0.21566909,  0.14349308, -0.02162603, -0.16186794, -0.18718173, -0.09289957,  0.05238170,  0.15456176,  0.15657025,  0.06504114, -0.06319998, -0.15070813, -0.13419357, -0.01027485,  0.15178880
 -0.17665148,  0.04861337,  0.23576734,  0.16686443, -0.08910366, -0.26288598, -0.18958155,  0.05187793,  0.23449837,  0.19979850, -0.00363535, -0.18327018, -0.19433433, -0.04545560,  0.12859457,  0.17895122,  0.07088229, -0.09101000, -0.15250165, -0.06195531,  0.06482351,  0.09214995,  0.02641659, -0.02483825, -0.01341180,  0.02231961,  0.02362955, -0.03539298, -0.09914287, -0.06275681,  0.07015454,  0.15721691,  0.08825595, -0.07514885, -0.17939478, -0.12806831,  0.04610153,  0.19517983,  0.17998359, -0.00286671, -0.20136255, -0.22622142, -0.03984035,  0.19392549,  0.25475187,  0.07614347, -0.16940505, -0.22887527, -0.04511172,  0.17532079
